Hotspot,date,hotspot_attacks_window_last3_month,hotspot_attacks_window_last6_month,hotspot_attacks_window_last9_month,hotspot_attacks_window_last12_month
Southeast Asia,2014-11-20,45,97,133,168
Southeast Asia,2014-11-21,45,96,132,168
Southeast Asia,2014-11-22,47,98,134,169
Southeast Asia,2014-11-23,47,98,136,171
Southeast Asia,2014-11-24,47,97,136,170
Southeast Asia,2014-11-25,47,92,136,170
Southeast Asia,2014-11-26,46,92,135,169
Southeast Asia,2014-11-27,47,92,136,169
Southeast Asia,2014-11-28,47,92,135,169
Southeast Asia,2014-11-29,47,92,135,169
Southeast Asia,2014-11-30,47,91,135,168
Southeast Asia,2014-12-01,47,91,132,168
Southeast Asia,2014-12-02,47,91,132,167
Southeast Asia,2014-12-03,47,91,132,167
Southeast Asia,2014-12-04,47,89,132,167
Southeast Asia,2014-12-05,47,88,131,166
Southeast Asia,2014-12-06,49,90,132,168
Southeast Asia,2014-12-07,51,91,134,169
Southeast Asia,2014-12-08,51,91,134,168
Southeast Asia,2014-12-09,51,91,134,168
Southeast Asia,2014-12-10,51,91,134,168
Southeast Asia,2014-12-11,51,90,134,167
Southeast Asia,2014-12-12,51,90,134,167
Southeast Asia,2014-12-13,51,90,134,164
Southeast Asia,2014-12-14,51,88,134,162
Southeast Asia,2014-12-15,51,88,133,161
Southeast Asia,2014-12-16,49,87,133,161
Southeast Asia,2014-12-17,49,88,134,162
Southeast Asia,2014-12-18,49,88,134,162
Southeast Asia,2014-12-19,49,87,134,162
Southeast Asia,2014-12-20,52,90,137,164
Southeast Asia,2014-12-21,50,90,137,164
Southeast Asia,2014-12-22,50,87,137,164
Southeast Asia,2014-12-23,51,87,138,165
Southeast Asia,2014-12-24,50,86,137,165
Southeast Asia,2014-12-25,52,88,139,167
Southeast Asia,2014-12-26,51,88,137,167
Southeast Asia,2014-12-27,51,85,136,167
Southeast Asia,2014-12-28,51,85,135,167
Southeast Asia,2014-12-29,51,84,134,165
Southeast Asia,2014-12-30,51,84,134,165
Southeast Asia,2014-12-31,50,83,134,165
Southeast Asia,2015-01-01,50,82,134,164
Southeast Asia,2015-01-02,50,82,134,163
Southeast Asia,2015-01-03,49,82,133,163
Southeast Asia,2015-01-04,49,82,132,162
Southeast Asia,2015-01-05,49,80,132,161
Southeast Asia,2015-01-06,48,80,132,161
Southeast Asia,2015-01-07,49,81,133,162
Southeast Asia,2015-01-08,51,83,135,164
Southeast Asia,2015-01-09,50,82,135,164
Southeast Asia,2015-01-10,50,83,136,165
Southeast Asia,2015-01-11,50,81,136,164
Southeast Asia,2015-01-12,46,81,135,164
Southeast Asia,2015-01-13,45,81,134,163
Southeast Asia,2015-01-14,46,82,134,164
Southeast Asia,2015-01-15,45,81,133,164
Southeast Asia,2015-01-16,45,81,132,164
Southeast Asia,2015-01-17,44,81,131,164
Southeast Asia,2015-01-18,44,82,132,165
Southeast Asia,2015-01-19,42,82,131,165
Southeast Asia,2015-01-20,41,81,131,165
Southeast Asia,2015-01-21,41,78,131,165
Southeast Asia,2015-01-22,41,79,132,166
Southeast Asia,2015-01-23,41,79,132,166
Southeast Asia,2015-01-24,40,79,132,166
Southeast Asia,2015-01-25,39,79,129,166
Southeast Asia,2015-01-26,39,79,127,166
Southeast Asia,2015-01-27,39,78,127,165
Southeast Asia,2015-01-28,39,78,126,165
Southeast Asia,2015-01-29,40,78,126,166
Southeast Asia,2015-01-30,40,78,125,166
Southeast Asia,2015-01-31,40,77,125,164
Southeast Asia,2015-02-01,40,77,124,162
Southeast Asia,2015-02-02,37,78,125,163
Southeast Asia,2015-02-03,37,78,125,163
Southeast Asia,2015-02-04,38,78,126,164
Southeast Asia,2015-02-05,38,78,126,163
Southeast Asia,2015-02-06,36,78,125,163
Southeast Asia,2015-02-07,36,77,125,163
Southeast Asia,2015-02-08,36,77,125,163
Southeast Asia,2015-02-09,35,77,125,161
Southeast Asia,2015-02-10,36,78,126,162
Southeast Asia,2015-02-11,35,77,126,162
Southeast Asia,2015-02-12,37,79,128,164
Southeast Asia,2015-02-13,37,80,129,165
Southeast Asia,2015-02-14,35,81,130,166
Southeast Asia,2015-02-15,36,82,131,166
Southeast Asia,2015-02-16,36,80,130,166
Southeast Asia,2015-02-17,34,80,129,166
Southeast Asia,2015-02-18,32,77,129,165
Southeast Asia,2015-02-19,32,77,128,164
Southeast Asia,2015-02-20,31,78,129,165
Southeast Asia,2015-02-21,29,76,127,165
Southeast Asia,2015-02-22,29,76,126,165
Southeast Asia,2015-02-23,29,76,121,165
Southeast Asia,2015-02-24,30,76,122,165
Southeast Asia,2015-02-25,30,77,122,166
Southeast Asia,2015-02-26,30,77,122,165
Southeast Asia,2015-02-27,30,77,122,165
Southeast Asia,2015-02-28,30,77,121,165
Southeast Asia,2015-03-01,30,77,121,162
Southeast Asia,2015-03-02,30,77,121,162
Southeast Asia,2015-03-03,30,77,121,162
Southeast Asia,2015-03-04,30,77,119,162
Southeast Asia,2015-03-05,30,77,118,161
Southeast Asia,2015-03-06,28,77,118,160
Southeast Asia,2015-03-07,27,78,118,161
Southeast Asia,2015-03-08,28,79,119,162
Southeast Asia,2015-03-09,29,80,120,163
Southeast Asia,2015-03-10,29,80,120,163
Southeast Asia,2015-03-11,30,81,120,164
Southeast Asia,2015-03-12,31,82,121,165
Southeast Asia,2015-03-13,31,82,121,165
Southeast Asia,2015-03-14,31,82,119,165
Southeast Asia,2015-03-15,31,82,119,164
Southeast Asia,2015-03-16,31,80,118,164
Southeast Asia,2015-03-17,30,79,118,164
Southeast Asia,2015-03-18,31,80,119,165
Southeast Asia,2015-03-19,32,81,119,166
Southeast Asia,2015-03-20,32,84,122,169
Southeast Asia,2015-03-21,33,83,123,170
Southeast Asia,2015-03-22,34,84,121,171
Southeast Asia,2015-03-23,34,85,121,172
Southeast Asia,2015-03-24,34,84,120,171
Southeast Asia,2015-03-25,34,86,122,173
Southeast Asia,2015-03-26,34,85,122,171
Southeast Asia,2015-03-27,34,85,119,170
Southeast Asia,2015-03-28,34,85,119,169
Southeast Asia,2015-03-29,35,86,119,169
Southeast Asia,2015-03-30,36,87,120,170
Southeast Asia,2015-03-31,36,86,119,170
Southeast Asia,2015-04-01,37,87,119,171
Southeast Asia,2015-04-02,37,87,119,171
Southeast Asia,2015-04-03,38,87,120,171
Southeast Asia,2015-04-04,38,87,120,170
Southeast Asia,2015-04-05,38,87,118,170
Southeast Asia,2015-04-06,38,86,118,170
Southeast Asia,2015-04-07,37,86,118,170
Southeast Asia,2015-04-08,36,87,119,171
Southeast Asia,2015-04-09,36,86,118,171
Southeast Asia,2015-04-10,35,85,118,171
Southeast Asia,2015-04-11,36,86,117,172
Southeast Asia,2015-04-12,36,82,117,171
Southeast Asia,2015-04-13,36,81,117,170
Southeast Asia,2015-04-14,35,81,117,169
Southeast Asia,2015-04-15,35,80,116,168
Southeast Asia,2015-04-16,36,81,117,168
Southeast Asia,2015-04-17,36,80,117,167
Southeast Asia,2015-04-18,35,79,117,167
Southeast Asia,2015-04-19,36,78,118,167
Southeast Asia,2015-04-20,37,78,118,168
Southeast Asia,2015-04-21,39,80,117,170
Southeast Asia,2015-04-22,38,79,117,170
Southeast Asia,2015-04-23,38,79,117,170
Southeast Asia,2015-04-24,39,79,118,171
Southeast Asia,2015-04-25,43,82,122,172
Southeast Asia,2015-04-26,44,83,123,171
Southeast Asia,2015-04-27,44,83,122,171
Southeast Asia,2015-04-28,44,83,122,170
Southeast Asia,2015-04-29,43,83,121,169
Southeast Asia,2015-04-30,43,83,121,168
Southeast Asia,2015-05-01,44,84,121,169
Southeast Asia,2015-05-02,45,85,122,169
Southeast Asia,2015-05-03,44,81,122,169
Southeast Asia,2015-05-04,46,83,124,171
Southeast Asia,2015-05-05,47,85,125,173
Southeast Asia,2015-05-06,48,86,126,174
Southeast Asia,2015-05-07,48,84,126,173
Southeast Asia,2015-05-08,50,86,127,175
Southeast Asia,2015-05-09,50,86,127,175
Southeast Asia,2015-05-10,51,86,128,176
Southeast Asia,2015-05-11,51,87,129,177
Southeast Asia,2015-05-12,51,86,128,177
Southeast Asia,2015-05-13,49,86,128,177
Southeast Asia,2015-05-14,48,85,128,177
Southeast Asia,2015-05-15,49,84,130,179
Southeast Asia,2015-05-16,50,86,132,181
Southeast Asia,2015-05-17,52,88,132,182
Southeast Asia,2015-05-18,52,86,132,181
Southeast Asia,2015-05-19,52,84,129,181
Southeast Asia,2015-05-20,54,86,131,182
Southeast Asia,2015-05-21,53,84,131,182
Southeast Asia,2015-05-22,54,83,130,181
Southeast Asia,2015-05-23,55,84,131,181
Southeast Asia,2015-05-24,55,84,131,176
Southeast Asia,2015-05-25,54,84,130,176
Southeast Asia,2015-05-26,53,83,130,175
Southeast Asia,2015-05-27,53,83,130,175
Southeast Asia,2015-05-28,53,83,130,175
Southeast Asia,2015-05-29,53,83,130,174
Southeast Asia,2015-05-30,53,83,130,174
Southeast Asia,2015-05-31,53,83,130,174
Southeast Asia,2015-06-01,54,84,131,175
Southeast Asia,2015-06-02,54,84,131,173
Southeast Asia,2015-06-03,55,85,132,173
Southeast Asia,2015-06-04,57,85,134,175
Southeast Asia,2015-06-05,56,83,134,174
Southeast Asia,2015-06-06,55,83,134,174
Southeast Asia,2015-06-07,54,83,134,174
Southeast Asia,2015-06-08,54,83,134,174
Southeast Asia,2015-06-09,53,83,134,173
Southeast Asia,2015-06-10,52,83,134,173
Southeast Asia,2015-06-11,53,84,135,174
Southeast Asia,2015-06-12,54,85,136,173
Southeast Asia,2015-06-13,55,86,137,174
Southeast Asia,2015-06-14,55,86,135,173
Southeast Asia,2015-06-15,55,85,134,173
Southeast Asia,2015-06-16,55,86,135,174
Southeast Asia,2015-06-17,58,90,139,177
Southeast Asia,2015-06-18,55,87,139,177
Southeast Asia,2015-06-19,54,87,137,177
Southeast Asia,2015-06-20,54,88,138,175
Southeast Asia,2015-06-21,53,87,138,174
Southeast Asia,2015-06-22,54,88,138,174
Southeast Asia,2015-06-23,52,86,138,174
Southeast Asia,2015-06-24,53,87,138,175
Southeast Asia,2015-06-25,53,87,138,172
Southeast Asia,2015-06-26,55,89,140,174
Southeast Asia,2015-06-27,56,91,142,175
Southeast Asia,2015-06-28,55,91,142,175
Southeast Asia,2015-06-29,55,91,141,174
Southeast Asia,2015-06-30,54,91,141,173
Southeast Asia,2015-07-01,54,91,141,173
Southeast Asia,2015-07-02,53,91,140,173
Southeast Asia,2015-07-03,53,91,140,173
Southeast Asia,2015-07-04,54,92,141,172
Southeast Asia,2015-07-05,54,92,140,172
Southeast Asia,2015-07-06,54,91,140,172
Southeast Asia,2015-07-07,53,89,140,172
Southeast Asia,2015-07-08,53,89,139,171
Southeast Asia,2015-07-09,53,88,138,171
Southeast Asia,2015-07-10,52,88,138,169
Southeast Asia,2015-07-11,53,89,135,170
Southeast Asia,2015-07-12,53,89,134,170
Southeast Asia,2015-07-13,53,88,134,170
Southeast Asia,2015-07-14,53,88,133,169
Southeast Asia,2015-07-15,53,89,134,170
Southeast Asia,2015-07-16,53,89,133,170
Southeast Asia,2015-07-17,53,88,132,170
Southeast Asia,2015-07-18,52,88,130,170
Southeast Asia,2015-07-19,51,88,129,169
Southeast Asia,2015-07-20,49,88,129,166
Southeast Asia,2015-07-21,49,87,128,166
Southeast Asia,2015-07-22,49,87,128,166
Southeast Asia,2015-07-23,48,87,127,166
Southeast Asia,2015-07-24,45,88,127,167
Southeast Asia,2015-07-25,45,89,128,168
Southeast Asia,2015-07-26,47,91,130,169
Southeast Asia,2015-07-27,47,91,130,169
Southeast Asia,2015-07-28,48,91,131,169
Southeast Asia,2015-07-29,48,91,131,169
Southeast Asia,2015-07-30,48,92,132,169
Southeast Asia,2015-07-31,48,93,133,170
Southeast Asia,2015-08-01,48,92,129,170
Southeast Asia,2015-08-02,46,92,129,170
Southeast Asia,2015-08-03,46,93,131,171
Southeast Asia,2015-08-04,45,93,131,171
Southeast Asia,2015-08-05,45,93,129,171
Southeast Asia,2015-08-06,43,93,129,170
Southeast Asia,2015-08-07,43,93,129,170
Southeast Asia,2015-08-08,43,94,129,171
Southeast Asia,2015-08-09,45,96,132,174
Southeast Asia,2015-08-10,45,96,131,173
Southeast Asia,2015-08-11,45,94,131,173
Southeast Asia,2015-08-12,47,95,132,175
Southeast Asia,2015-08-13,45,94,129,175
Southeast Asia,2015-08-14,43,93,129,175
Southeast Asia,2015-08-15,44,96,132,176
Southeast Asia,2015-08-16,44,96,130,176
Southeast Asia,2015-08-17,44,96,128,173
Southeast Asia,2015-08-18,42,96,128,173
Southeast Asia,2015-08-19,42,95,126,173
Southeast Asia,2015-08-20,42,96,125,172
Southeast Asia,2015-08-21,46,101,130,177
Southeast Asia,2015-08-22,48,103,132,179
Southeast Asia,2015-08-23,48,102,132,178
Southeast Asia,2015-08-24,48,101,131,178
Southeast Asia,2015-08-25,48,101,131,178
Southeast Asia,2015-08-26,48,101,131,178
Southeast Asia,2015-08-27,48,101,131,178
Southeast Asia,2015-08-28,48,101,131,178
Southeast Asia,2015-08-29,48,101,131,178
Southeast Asia,2015-08-30,47,101,131,178
Southeast Asia,2015-08-31,47,101,131,178
Southeast Asia,2015-09-01,47,102,132,179
Southeast Asia,2015-09-02,46,103,131,180
Southeast Asia,2015-09-03,46,102,129,180
Southeast Asia,2015-09-04,46,101,129,180
Southeast Asia,2015-09-05,46,100,129,180
Southeast Asia,2015-09-06,47,101,130,181
Southeast Asia,2015-09-07,48,101,131,182
Southeast Asia,2015-09-08,49,101,132,183
Southeast Asia,2015-09-09,48,101,132,183
Southeast Asia,2015-09-10,47,101,132,183
Southeast Asia,2015-09-11,46,101,132,183
Southeast Asia,2015-09-12,46,101,132,181
Southeast Asia,2015-09-13,46,101,131,180
Southeast Asia,2015-09-14,45,100,131,180
Southeast Asia,2015-09-15,42,100,132,181
Southeast Asia,2015-09-16,43,98,130,182
Southeast Asia,2015-09-17,43,97,130,180
Southeast Asia,2015-09-18,43,97,131,181
Southeast Asia,2015-09-19,44,97,131,182
Southeast Asia,2015-09-20,44,98,132,182
Southeast Asia,2015-09-21,44,96,130,182
Southeast Asia,2015-09-22,43,96,130,181
Southeast Asia,2015-09-23,43,96,130,181
Southeast Asia,2015-09-24,41,96,130,181
Southeast Asia,2015-09-25,40,96,131,182
Southeast Asia,2015-09-26,40,95,131,182
Southeast Asia,2015-09-27,40,95,131,181
Southeast Asia,2015-09-28,40,94,131,181
Southeast Asia,2015-09-29,42,96,133,183
Southeast Asia,2015-09-30,43,96,134,183
Southeast Asia,2015-10-01,44,97,135,184
Southeast Asia,2015-10-02,43,97,135,184
Southeast Asia,2015-10-03,43,97,135,183
Southeast Asia,2015-10-04,43,97,134,183
Southeast Asia,2015-10-05,45,98,134,185
Southeast Asia,2015-10-06,46,99,135,185
Southeast Asia,2015-10-07,46,99,134,184
Southeast Asia,2015-10-08,46,98,134,184
Southeast Asia,2015-10-09,45,98,134,180
Southeast Asia,2015-10-10,45,98,134,179
Southeast Asia,2015-10-11,45,98,133,179
Southeast Asia,2015-10-12,46,99,134,179
Southeast Asia,2015-10-13,45,98,134,179
Southeast Asia,2015-10-14,48,101,137,181
Southeast Asia,2015-10-15,49,102,137,181
Southeast Asia,2015-10-16,49,101,137,179
Southeast Asia,2015-10-17,49,100,137,178
Southeast Asia,2015-10-18,50,99,138,179
Southeast Asia,2015-10-19,50,99,137,178
Southeast Asia,2015-10-20,50,99,137,178
Southeast Asia,2015-10-21,50,98,137,177
Southeast Asia,2015-10-22,51,96,139,178
Southeast Asia,2015-10-23,50,95,139,178
Southeast Asia,2015-10-24,48,95,139,178
Southeast Asia,2015-10-25,48,95,139,178
Southeast Asia,2015-10-26,49,97,140,180
Southeast Asia,2015-10-27,49,97,140,180
Southeast Asia,2015-10-28,48,96,140,180
Southeast Asia,2015-10-29,47,95,140,180
Southeast Asia,2015-10-30,47,95,139,176
Southeast Asia,2015-10-31,47,93,139,176
Southeast Asia,2015-11-01,45,91,138,176
Southeast Asia,2015-11-02,45,90,138,176
Southeast Asia,2015-11-03,46,91,139,175
Southeast Asia,2015-11-04,46,89,139,175
Southeast Asia,2015-11-05,46,89,139,175
Southeast Asia,2015-11-06,47,90,141,176
Southeast Asia,2015-11-07,44,89,140,176
Southeast Asia,2015-11-08,44,89,140,175
Southeast Asia,2015-11-09,44,89,138,175
Southeast Asia,2015-11-10,43,90,138,175
Southeast Asia,2015-11-11,43,88,137,172
Southeast Asia,2015-11-12,44,87,137,173
Southeast Asia,2015-11-13,42,86,138,174
Southeast Asia,2015-11-14,43,87,139,173
Southeast Asia,2015-11-15,43,87,139,171
Southeast Asia,2015-11-16,43,85,139,171
Southeast Asia,2015-11-17,43,85,138,169
Southeast Asia,2015-11-18,42,84,138,167
Southeast Asia,2015-11-19,38,84,139,168
Southeast Asia,2015-11-20,37,85,140,169
Southeast Asia,2015-11-21,37,85,139,169
Southeast Asia,2015-11-22,37,85,138,168
Southeast Asia,2015-11-23,37,85,138,168
Southeast Asia,2015-11-24,37,85,138,168
Southeast Asia,2015-11-25,37,85,138,168
Southeast Asia,2015-11-26,38,86,139,169
Southeast Asia,2015-11-27,38,86,139,169
Southeast Asia,2015-11-28,38,85,139,169
Southeast Asia,2015-11-29,38,85,139,169
Southeast Asia,2015-11-30,37,84,139,169
Southeast Asia,2015-12-01,36,82,139,167
Southeast Asia,2015-12-02,37,83,139,166
Southeast Asia,2015-12-03,37,83,138,166
Southeast Asia,2015-12-04,38,84,138,167
Southeast Asia,2015-12-05,37,84,138,167
Southeast Asia,2015-12-06,36,84,137,167
Southeast Asia,2015-12-07,35,84,136,167
Southeast Asia,2015-12-08,36,84,137,168
Southeast Asia,2015-12-09,37,84,138,169
Southeast Asia,2015-12-10,37,83,138,169
Southeast Asia,2015-12-11,37,83,138,169
Southeast Asia,2015-12-12,37,83,138,168
Southeast Asia,2015-12-13,37,82,137,168
Southeast Asia,2015-12-14,36,78,136,168
Southeast Asia,2015-12-15,36,79,134,166
Southeast Asia,2015-12-16,37,80,134,167
Southeast Asia,2015-12-17,36,79,133,167
Southeast Asia,2015-12-18,36,80,133,167
Southeast Asia,2015-12-19,36,80,134,168
Southeast Asia,2015-12-20,36,80,132,166
Southeast Asia,2015-12-21,36,79,132,166
Southeast Asia,2015-12-22,36,79,132,166
Southeast Asia,2015-12-23,36,77,132,166
Southeast Asia,2015-12-24,36,76,132,167
Southeast Asia,2015-12-25,36,76,131,167
Southeast Asia,2015-12-26,36,76,131,167
Southeast Asia,2015-12-27,37,77,131,168
Southeast Asia,2015-12-28,35,77,131,168
Southeast Asia,2015-12-29,34,77,130,168
Southeast Asia,2015-12-30,33,77,130,168
Southeast Asia,2015-12-31,33,76,130,168
Southeast Asia,2016-01-01,33,76,130,168
Southeast Asia,2016-01-02,33,76,130,167
Southeast Asia,2016-01-03,31,76,129,165
Southeast Asia,2016-01-04,30,76,129,165
Southeast Asia,2016-01-05,31,77,130,165
Southeast Asia,2016-01-06,31,77,129,165
Southeast Asia,2016-01-07,32,77,130,166
Southeast Asia,2016-01-08,32,77,130,166
Southeast Asia,2016-01-09,32,77,130,165
Southeast Asia,2016-01-10,31,77,130,165
Southeast Asia,2016-01-11,31,76,129,165
Southeast Asia,2016-01-12,28,76,129,165
Southeast Asia,2016-01-13,27,76,129,164
Southeast Asia,2016-01-14,27,76,128,164
Southeast Asia,2016-01-15,28,77,128,165
Southeast Asia,2016-01-16,27,77,126,165
Southeast Asia,2016-01-17,27,77,126,164
Southeast Asia,2016-01-18,27,77,126,164
Southeast Asia,2016-01-19,27,77,125,164
Southeast Asia,2016-01-20,25,76,121,164
Southeast Asia,2016-01-21,25,75,120,164
Southeast Asia,2016-01-22,25,73,120,164
Southeast Asia,2016-01-23,25,73,120,164
Southeast Asia,2016-01-24,23,72,120,163
Southeast Asia,2016-01-25,23,72,120,163
Southeast Asia,2016-01-26,23,71,119,163
Southeast Asia,2016-01-27,23,70,118,163
Southeast Asia,2016-01-28,23,70,118,162
Southeast Asia,2016-01-29,23,70,116,162
Southeast Asia,2016-01-30,23,68,114,161
Southeast Asia,2016-01-31,23,68,113,161
Southeast Asia,2016-02-01,22,68,113,161
Southeast Asia,2016-02-02,22,68,111,161
Southeast Asia,2016-02-03,22,68,111,161
Southeast Asia,2016-02-04,20,67,110,161
Southeast Asia,2016-02-05,20,64,109,160
Southeast Asia,2016-02-06,20,64,109,160
Southeast Asia,2016-02-07,20,64,109,158
Southeast Asia,2016-02-08,19,62,109,157
Southeast Asia,2016-02-09,20,63,108,157
Southeast Asia,2016-02-10,19,63,106,156
Southeast Asia,2016-02-11,18,60,104,156
Southeast Asia,2016-02-12,17,60,104,156
Southeast Asia,2016-02-13,17,60,104,156
Southeast Asia,2016-02-14,19,62,104,158
Southeast Asia,2016-02-15,20,63,105,158
Southeast Asia,2016-02-16,20,62,104,158
Southeast Asia,2016-02-17,19,57,103,158
Southeast Asia,2016-02-18,18,55,103,158
Southeast Asia,2016-02-19,19,56,104,158
Southeast Asia,2016-02-20,19,56,104,157
Southeast Asia,2016-02-21,19,56,104,157
Southeast Asia,2016-02-22,19,56,104,157
Southeast Asia,2016-02-23,19,56,104,157
Southeast Asia,2016-02-24,18,56,104,157
Southeast Asia,2016-02-25,18,56,104,157
Southeast Asia,2016-02-26,18,56,103,157
Southeast Asia,2016-02-27,19,57,104,158
Southeast Asia,2016-02-28,19,56,103,158
Southeast Asia,2016-02-29,19,55,101,158
Southeast Asia,2016-03-01,18,55,101,157
Southeast Asia,2016-03-02,18,55,101,156
Southeast Asia,2016-03-03,17,55,101,155
Southeast Asia,2016-03-04,18,55,102,156
Southeast Asia,2016-03-05,18,54,102,155
Southeast Asia,2016-03-06,19,54,103,155
Southeast Asia,2016-03-07,19,55,103,156
Southeast Asia,2016-03-08,18,55,102,156
Southeast Asia,2016-03-09,18,55,101,156
Southeast Asia,2016-03-10,18,55,101,156
Southeast Asia,2016-03-11,18,55,101,156
Southeast Asia,2016-03-12,18,55,100,155
Southeast Asia,2016-03-13,18,54,96,154
Southeast Asia,2016-03-14,17,53,96,151
Southeast Asia,2016-03-15,16,53,96,150
Southeast Asia,2016-03-16,16,52,95,149
Southeast Asia,2016-03-17,15,51,95,148
Southeast Asia,2016-03-18,14,50,94,148
Southeast Asia,2016-03-19,14,50,94,146
Southeast Asia,2016-03-20,14,50,93,146
Southeast Asia,2016-03-21,14,50,93,146
Southeast Asia,2016-03-22,15,51,92,147
Southeast Asia,2016-03-23,14,50,90,146
