date,fuel_index,price_usd_mt
2013-11-30,BIX 380 CST,623.42
2013-12-01,BIX 380 CST,623.42
2013-12-02,BIX 380 CST,623.56
2013-12-03,BIX 380 CST,626.92
2013-12-04,BIX 380 CST,627.93
2013-12-05,BIX 380 CST,628.06
2013-12-06,BIX 380 CST,626.34
2013-12-07,BIX 380 CST,626.34
2013-12-08,BIX 380 CST,626.34
2013-12-09,BIX 380 CST,626.15
2013-12-10,BIX 380 CST,624.63
2013-12-11,BIX 380 CST,625.63
2013-12-12,BIX 380 CST,626.72
2013-12-13,BIX 380 CST,626.89
2013-12-14,BIX 380 CST,626.89
2013-12-15,BIX 380 CST,626.89
2013-12-16,BIX 380 CST,626.12
2013-12-17,BIX 380 CST,626.36
2013-12-18,BIX 380 CST,626.31
2013-12-19,BIX 380 CST,628.51
2013-12-20,BIX 380 CST,630.11
2013-12-21,BIX 380 CST,630.11
2013-12-22,BIX 380 CST,630.11
2013-12-23,BIX 380 CST,631.05
2013-12-24,BIX 380 CST,632.86
2013-12-25,BIX 380 CST,632.86
2013-12-26,BIX 380 CST,632.86
2013-12-27,BIX 380 CST,634.06
2013-12-28,BIX 380 CST,634.06
2013-12-29,BIX 380 CST,634.06
2013-12-30,BIX 380 CST,636.46
2013-12-31,BIX 380 CST,635.05
2014-01-01,BIX 380 CST,635.05
2014-01-02,BIX 380 CST,634.56
2014-01-03,BIX 380 CST,631.96
2014-01-04,BIX 380 CST,631.96
2014-01-05,BIX 380 CST,631.96
2014-01-06,BIX 380 CST,630.35
2014-01-07,BIX 380 CST,628.79
2014-01-08,BIX 380 CST,629.04
2014-01-09,BIX 380 CST,627.85
2014-01-10,BIX 380 CST,624.41
2014-01-11,BIX 380 CST,624.41
2014-01-12,BIX 380 CST,624.41
2014-01-13,BIX 380 CST,623.51
2014-01-14,BIX 380 CST,623.74
2014-01-15,BIX 380 CST,623.49
2014-01-16,BIX 380 CST,624.28
2014-01-17,BIX 380 CST,623.07
2014-01-18,BIX 380 CST,623.07
2014-01-19,BIX 380 CST,623.07
2014-01-20,BIX 380 CST,623.16
2014-01-21,BIX 380 CST,623.93
2014-01-22,BIX 380 CST,623.49
2014-01-23,BIX 380 CST,624.09
2014-01-24,BIX 380 CST,624.45
2014-01-25,BIX 380 CST,624.45
2014-01-26,BIX 380 CST,624.45
2014-01-27,BIX 380 CST,623.11
2014-01-28,BIX 380 CST,624.72
2014-01-29,BIX 380 CST,626.68
2014-01-30,BIX 380 CST,627.9
2014-01-31,BIX 380 CST,628.72
2014-02-01,BIX 380 CST,628.72
2014-02-02,BIX 380 CST,628.72
2014-02-03,BIX 380 CST,628.04
2014-02-04,BIX 380 CST,627.23
2014-02-05,BIX 380 CST,626.17
2014-02-06,BIX 380 CST,626.92
2014-02-07,BIX 380 CST,627.78
2014-02-08,BIX 380 CST,627.78
2014-02-09,BIX 380 CST,627.78
2014-02-10,BIX 380 CST,630.75
2014-02-11,BIX 380 CST,629.94
2014-02-12,BIX 380 CST,628.93
2014-02-13,BIX 380 CST,628.56
2014-02-14,BIX 380 CST,628.88
2014-02-15,BIX 380 CST,628.88
2014-02-16,BIX 380 CST,628.88
2014-02-17,BIX 380 CST,629.42
2014-02-18,BIX 380 CST,630.29
2014-02-19,BIX 380 CST,632.02
2014-02-20,BIX 380 CST,634.42
2014-02-21,BIX 380 CST,635.17
2014-02-22,BIX 380 CST,635.17
2014-02-23,BIX 380 CST,635.17
2014-02-24,BIX 380 CST,635.88
2014-02-25,BIX 380 CST,635.7
2014-02-26,BIX 380 CST,635.11
2014-02-27,BIX 380 CST,634.5
2014-02-28,BIX 380 CST,633.44
2014-03-01,BIX 380 CST,633.44
2014-03-02,BIX 380 CST,633.44
2014-03-03,BIX 380 CST,636.56
2014-03-04,BIX 380 CST,636.81
2014-03-05,BIX 380 CST,633.32
2014-03-06,BIX 380 CST,632.6
2014-03-07,BIX 380 CST,631.87
2014-03-08,BIX 380 CST,631.87
2014-03-09,BIX 380 CST,631.87
2014-03-10,BIX 380 CST,631.41
2014-03-11,BIX 380 CST,629.77
2014-03-12,BIX 380 CST,631.07
2014-03-13,BIX 380 CST,629.46
2014-03-14,BIX 380 CST,628.72
2014-03-15,BIX 380 CST,628.72
2014-03-16,BIX 380 CST,628.72
2014-03-17,BIX 380 CST,630.26
2014-03-18,BIX 380 CST,628.13
2014-03-19,BIX 380 CST,627.47
2014-03-20,BIX 380 CST,627.83
2014-03-21,BIX 380 CST,627.96
2014-03-22,BIX 380 CST,627.96
2014-03-23,BIX 380 CST,627.96
2014-03-24,BIX 380 CST,627.77
2014-03-25,BIX 380 CST,626.27
2014-03-26,BIX 380 CST,625.01
2014-03-27,BIX 380 CST,625.76
2014-03-28,BIX 380 CST,626.22
2014-03-29,BIX 380 CST,626.22
2014-03-30,BIX 380 CST,626.22
2014-03-31,BIX 380 CST,627.63
2014-04-01,BIX 380 CST,625.71
2014-04-02,BIX 380 CST,627.28
2014-04-03,BIX 380 CST,622.81
2014-04-04,BIX 380 CST,624.16
2014-04-05,BIX 380 CST,624.16
2014-04-06,BIX 380 CST,624.16
2014-04-07,BIX 380 CST,624.44
2014-04-08,BIX 380 CST,621.51
2014-04-09,BIX 380 CST,621.88
2014-04-10,BIX 380 CST,624.54
2014-04-11,BIX 380 CST,624.83
2014-04-12,BIX 380 CST,624.83
2014-04-13,BIX 380 CST,624.83
2014-04-14,BIX 380 CST,624.53
2014-04-15,BIX 380 CST,625.23
2014-04-16,BIX 380 CST,625.63
2014-04-17,BIX 380 CST,625.25
2014-04-18,BIX 380 CST,625.25
2014-04-19,BIX 380 CST,625.25
2014-04-20,BIX 380 CST,625.25
2014-04-21,BIX 380 CST,625.25
2014-04-22,BIX 380 CST,624.83
2014-04-23,BIX 380 CST,625.21
2014-04-24,BIX 380 CST,624.75
2014-04-25,BIX 380 CST,623.32
2014-04-26,BIX 380 CST,623.32
2014-04-27,BIX 380 CST,623.32
2014-04-28,BIX 380 CST,624.76
2014-04-29,BIX 380 CST,623.79
2014-04-30,BIX 380 CST,623.16
2014-05-01,BIX 380 CST,623.16
2014-05-02,BIX 380 CST,620.83
2014-05-03,BIX 380 CST,620.83
2014-05-04,BIX 380 CST,620.83
2014-05-05,BIX 380 CST,620.34
2014-05-06,BIX 380 CST,619.78
2014-05-07,BIX 380 CST,619.83
2014-05-08,BIX 380 CST,620.49
2014-05-09,BIX 380 CST,620.62
2014-05-10,BIX 380 CST,620.62
2014-05-11,BIX 380 CST,620.62
2014-05-12,BIX 380 CST,620.95
2014-05-13,BIX 380 CST,621.16
2014-05-14,BIX 380 CST,622.78
2014-05-15,BIX 380 CST,623.48
2014-05-16,BIX 380 CST,623.29
2014-05-17,BIX 380 CST,623.29
2014-05-18,BIX 380 CST,623.29
2014-05-19,BIX 380 CST,625.21
2014-05-20,BIX 380 CST,625.27
2014-05-21,BIX 380 CST,625.86
2014-05-22,BIX 380 CST,625.96
2014-05-23,BIX 380 CST,627.15
2014-05-24,BIX 380 CST,627.15
2014-05-25,BIX 380 CST,627.15
2014-05-26,BIX 380 CST,627.15
2014-05-27,BIX 380 CST,626.45
2014-05-28,BIX 380 CST,625.62
2014-05-29,BIX 380 CST,625.86
2014-05-30,BIX 380 CST,626.37
2014-05-31,BIX 380 CST,626.37
2014-06-01,BIX 380 CST,626.37
2014-06-02,BIX 380 CST,625.49
2014-06-03,BIX 380 CST,625.39
2014-06-04,BIX 380 CST,626.18
2014-06-05,BIX 380 CST,625.01
2014-06-06,BIX 380 CST,624.73
2014-06-07,BIX 380 CST,624.73
2014-06-08,BIX 380 CST,624.73
2014-06-09,BIX 380 CST,624.47
2014-06-10,BIX 380 CST,625.85
2014-06-11,BIX 380 CST,624.81
2014-06-12,BIX 380 CST,628.38
2014-06-13,BIX 380 CST,632.11
2014-06-14,BIX 380 CST,632.11
2014-06-15,BIX 380 CST,632.11
2014-06-16,BIX 380 CST,632.28
2014-06-17,BIX 380 CST,633.06
2014-06-18,BIX 380 CST,635.35
2014-06-19,BIX 380 CST,636.37
2014-06-20,BIX 380 CST,637.96
2014-06-21,BIX 380 CST,637.96
2014-06-22,BIX 380 CST,637.96
2014-06-23,BIX 380 CST,638.75
2014-06-24,BIX 380 CST,638.19
2014-06-25,BIX 380 CST,638.26
2014-06-26,BIX 380 CST,638.33
2014-06-27,BIX 380 CST,636.73
2014-06-28,BIX 380 CST,636.73
2014-06-29,BIX 380 CST,636.73
2014-06-30,BIX 380 CST,636.22
2014-07-01,BIX 380 CST,635.89
2014-07-02,BIX 380 CST,635.3
2014-07-03,BIX 380 CST,632.51
2014-07-04,BIX 380 CST,630.39
2014-07-05,BIX 380 CST,630.39
2014-07-06,BIX 380 CST,630.39
2014-07-07,BIX 380 CST,631.58
2014-07-08,BIX 380 CST,630.22
2014-07-09,BIX 380 CST,626.95
2014-07-10,BIX 380 CST,624.02
2014-07-11,BIX 380 CST,623.97
2014-07-12,BIX 380 CST,623.97
2014-07-13,BIX 380 CST,623.97
2014-07-14,BIX 380 CST,622.71
2014-07-15,BIX 380 CST,622.44
2014-07-16,BIX 380 CST,621.88
2014-07-17,BIX 380 CST,623.02
2014-07-18,BIX 380 CST,623.75
2014-07-19,BIX 380 CST,623.75
2014-07-20,BIX 380 CST,623.75
2014-07-21,BIX 380 CST,623.96
2014-07-22,BIX 380 CST,623.19
2014-07-23,BIX 380 CST,622.61
2014-07-24,BIX 380 CST,624.3
2014-07-25,BIX 380 CST,624.06
2014-07-26,BIX 380 CST,624.06
2014-07-27,BIX 380 CST,624.06
2014-07-28,BIX 380 CST,624.61
2014-07-29,BIX 380 CST,623.39
2014-07-30,BIX 380 CST,624.4
2014-07-31,BIX 380 CST,623.91
2014-08-01,BIX 380 CST,622.99
2014-08-02,BIX 380 CST,622.99
2014-08-03,BIX 380 CST,622.99
2014-08-04,BIX 380 CST,621.56
2014-08-05,BIX 380 CST,621.8
2014-08-06,BIX 380 CST,618.87
2014-08-07,BIX 380 CST,618.52
2014-08-08,BIX 380 CST,619.26
2014-08-09,BIX 380 CST,619.26
2014-08-10,BIX 380 CST,619.26
2014-08-11,BIX 380 CST,620.43
2014-08-12,BIX 380 CST,620.84
2014-08-13,BIX 380 CST,618.27
2014-08-14,BIX 380 CST,617.47
2014-08-15,BIX 380 CST,616.54
2014-08-16,BIX 380 CST,616.54
2014-08-17,BIX 380 CST,616.54
2014-08-18,BIX 380 CST,615.56
2014-08-19,BIX 380 CST,611.81
2014-08-20,BIX 380 CST,611.57
2014-08-21,BIX 380 CST,612.07
2014-08-22,BIX 380 CST,612.21
2014-08-23,BIX 380 CST,612.21
2014-08-24,BIX 380 CST,612.21
2014-08-25,BIX 380 CST,610.2
2014-08-26,BIX 380 CST,609.35
2014-08-27,BIX 380 CST,610.09
2014-08-28,BIX 380 CST,612.51
2014-08-29,BIX 380 CST,612.55
2014-08-30,BIX 380 CST,612.55
2014-08-31,BIX 380 CST,612.55
2014-09-01,BIX 380 CST,612.1
2014-09-02,BIX 380 CST,610.88
2014-09-03,BIX 380 CST,607.68
2014-09-04,BIX 380 CST,610.64
2014-09-05,BIX 380 CST,610.15
2014-09-06,BIX 380 CST,610.15
2014-09-07,BIX 380 CST,610.15
2014-09-08,BIX 380 CST,608.1
2014-09-09,BIX 380 CST,606.5
2014-09-10,BIX 380 CST,605.4
2014-09-11,BIX 380 CST,602.17
2014-09-12,BIX 380 CST,601.12
2014-09-13,BIX 380 CST,601.12
2014-09-14,BIX 380 CST,601.12
2014-09-15,BIX 380 CST,598.57
2014-09-16,BIX 380 CST,596.8
2014-09-17,BIX 380 CST,595.92
2014-09-18,BIX 380 CST,596.89
2014-09-19,BIX 380 CST,595.34
2014-09-20,BIX 380 CST,595.34
2014-09-21,BIX 380 CST,595.34
2014-09-22,BIX 380 CST,593.56
2014-09-23,BIX 380 CST,593.49
2014-09-24,BIX 380 CST,592.1
2014-09-25,BIX 380 CST,591.63
2014-09-26,BIX 380 CST,592.16
2014-09-27,BIX 380 CST,592.16
2014-09-28,BIX 380 CST,592.16
2014-09-29,BIX 380 CST,591.46
2014-09-30,BIX 380 CST,591.52
2014-10-01,BIX 380 CST,590.13
2014-10-02,BIX 380 CST,589.67
2014-10-03,BIX 380 CST,585.41
2014-10-04,BIX 380 CST,585.41
2014-10-05,BIX 380 CST,585.41
2014-10-06,BIX 380 CST,578.76
2014-10-07,BIX 380 CST,576.76
2014-10-08,BIX 380 CST,571.48
2014-10-09,BIX 380 CST,566
2014-10-10,BIX 380 CST,559.35
2014-10-11,BIX 380 CST,559.35
2014-10-12,BIX 380 CST,559.35
2014-10-13,BIX 380 CST,555.58
2014-10-14,BIX 380 CST,548.79
2014-10-15,BIX 380 CST,541.38
2014-10-16,BIX 380 CST,527.4
2014-10-17,BIX 380 CST,527.34
2014-10-18,BIX 380 CST,527.34
2014-10-19,BIX 380 CST,527.34
2014-10-20,BIX 380 CST,527.61
2014-10-21,BIX 380 CST,524.22
2014-10-22,BIX 380 CST,523.97
2014-10-23,BIX 380 CST,524.54
2014-10-24,BIX 380 CST,520.55
2014-10-25,BIX 380 CST,520.55
2014-10-26,BIX 380 CST,520.55
2014-10-27,BIX 380 CST,517.49
2014-10-28,BIX 380 CST,515.78
2014-10-29,BIX 380 CST,517.44
2014-10-30,BIX 380 CST,519.65
2014-10-31,BIX 380 CST,516.75
2014-11-01,BIX 380 CST,516.75
2014-11-02,BIX 380 CST,516.75
2014-11-03,BIX 380 CST,514.32
2014-11-04,BIX 380 CST,511.31
2014-11-05,BIX 380 CST,504.3
2014-11-06,BIX 380 CST,505.73
2014-11-07,BIX 380 CST,501.36
2014-11-08,BIX 380 CST,501.36
2014-11-09,BIX 380 CST,501.36
2014-11-10,BIX 380 CST,505.78
2014-11-11,BIX 380 CST,505.45
2014-11-12,BIX 380 CST,498.51
2014-11-13,BIX 380 CST,497.04
2014-11-14,BIX 380 CST,490.29
2014-11-15,BIX 380 CST,490.29
2014-11-16,BIX 380 CST,490.29
2014-11-17,BIX 380 CST,486.15
2014-11-18,BIX 380 CST,483.44
2014-11-19,BIX 380 CST,481.11
2014-11-20,BIX 380 CST,475.1
2014-11-21,BIX 380 CST,477
2014-11-22,BIX 380 CST,477
2014-11-23,BIX 380 CST,477
2014-11-24,BIX 380 CST,480.56
2014-11-25,BIX 380 CST,477.3
2014-11-26,BIX 380 CST,474.28
2014-11-27,BIX 380 CST,471.68
2014-11-28,BIX 380 CST,458.72
2014-11-29,BIX 380 CST,458.72
2014-11-30,BIX 380 CST,458.72
2014-12-01,BIX 380 CST,457.03
2014-12-02,BIX 380 CST,450.52
2014-12-03,BIX 380 CST,447.02
2014-12-04,BIX 380 CST,442.91
2014-12-05,BIX 380 CST,435.52
2014-12-06,BIX 380 CST,435.52
2014-12-07,BIX 380 CST,435.52
2014-12-08,BIX 380 CST,431.49
2014-12-09,BIX 380 CST,421.47
2014-12-10,BIX 380 CST,418.68
2014-12-11,BIX 380 CST,407.75
2014-12-12,BIX 380 CST,398.91
2014-12-13,BIX 380 CST,398.91
2014-12-14,BIX 380 CST,398.91
2014-12-15,BIX 380 CST,391.13
2014-12-16,BIX 380 CST,383.08
2014-12-17,BIX 380 CST,377.88
2014-12-18,BIX 380 CST,372.94
2014-12-19,BIX 380 CST,368.69
2014-12-20,BIX 380 CST,368.69
2014-12-21,BIX 380 CST,368.69
2014-12-22,BIX 380 CST,369.63
2014-12-23,BIX 380 CST,368.14
2014-12-24,BIX 380 CST,368.21
2014-12-25,BIX 380 CST,368.21
2014-12-26,BIX 380 CST,368.21
2014-12-27,BIX 380 CST,368.21
2014-12-28,BIX 380 CST,368.21
2014-12-29,BIX 380 CST,368.09
2014-12-30,BIX 380 CST,365.01
2014-12-31,BIX 380 CST,362.76
2015-01-01,BIX 380 CST,362.76
2015-01-02,BIX 380 CST,357.17
2015-01-03,BIX 380 CST,357.17
2015-01-04,BIX 380 CST,357.17
2015-01-05,BIX 380 CST,352.26
2015-01-06,BIX 380 CST,342.43
2015-01-07,BIX 380 CST,334.93
2015-01-08,BIX 380 CST,331.73
2015-01-09,BIX 380 CST,329.34
2015-01-10,BIX 380 CST,329.34
2015-01-11,BIX 380 CST,329.34
2015-01-12,BIX 380 CST,325.83
2015-01-13,BIX 380 CST,319.91
2015-01-14,BIX 380 CST,318.18
2015-01-15,BIX 380 CST,315.81
2015-01-16,BIX 380 CST,313.1
2015-01-17,BIX 380 CST,313.1
2015-01-18,BIX 380 CST,313.1
2015-01-19,BIX 380 CST,309.65
2015-01-20,BIX 380 CST,308.96
2015-01-21,BIX 380 CST,307.77
2015-01-22,BIX 380 CST,308.42
2015-01-23,BIX 380 CST,308.16
2015-01-24,BIX 380 CST,308.16
2015-01-25,BIX 380 CST,308.16
2015-01-26,BIX 380 CST,308.04
2015-01-27,BIX 380 CST,306.13
2015-01-28,BIX 380 CST,304.77
2015-01-29,BIX 380 CST,305.73
2015-01-30,BIX 380 CST,306.42
2015-01-31,BIX 380 CST,306.42
2015-02-01,BIX 380 CST,306.42
2015-02-02,BIX 380 CST,312.44
2015-02-03,BIX 380 CST,324.22
2015-02-04,BIX 380 CST,325.92
2015-02-05,BIX 380 CST,339.18
2015-02-06,BIX 380 CST,347.8
2015-02-07,BIX 380 CST,347.8
2015-02-08,BIX 380 CST,347.8
2015-02-09,BIX 380 CST,353.9
2015-02-10,BIX 380 CST,356.79
2015-02-11,BIX 380 CST,354.84
2015-02-12,BIX 380 CST,351.51
2015-02-13,BIX 380 CST,364.94
2015-02-14,BIX 380 CST,364.94
2015-02-15,BIX 380 CST,364.94
2015-02-16,BIX 380 CST,370.04
2015-02-17,BIX 380 CST,374.16
2015-02-18,BIX 380 CST,378.74
2015-02-19,BIX 380 CST,377.2
2015-02-20,BIX 380 CST,377.26
2015-02-21,BIX 380 CST,377.26
2015-02-22,BIX 380 CST,377.26
2015-02-23,BIX 380 CST,376.27
2015-02-24,BIX 380 CST,373.15
2015-02-25,BIX 380 CST,371.86
2015-02-26,BIX 380 CST,375.61
2015-02-27,BIX 380 CST,377.12
2015-02-28,BIX 380 CST,377.12
2015-03-01,BIX 380 CST,377.12
2015-03-02,BIX 380 CST,379.54
2015-03-03,BIX 380 CST,375.86
2015-03-04,BIX 380 CST,376.39
2015-03-05,BIX 380 CST,372.82
2015-03-06,BIX 380 CST,373.18
2015-03-07,BIX 380 CST,373.18
2015-03-08,BIX 380 CST,373.18
2015-03-09,BIX 380 CST,369.66
2015-03-10,BIX 380 CST,366.7
2015-03-11,BIX 380 CST,361.69
2015-03-12,BIX 380 CST,362.62
2015-03-13,BIX 380 CST,362.51
2015-03-14,BIX 380 CST,362.51
2015-03-15,BIX 380 CST,362.51
2015-03-16,BIX 380 CST,355.89
2015-03-17,BIX 380 CST,351.13
2015-03-18,BIX 380 CST,348.58
2015-03-19,BIX 380 CST,351.4
2015-03-20,BIX 380 CST,350.5
2015-03-21,BIX 380 CST,350.5
2015-03-22,BIX 380 CST,350.5
2015-03-23,BIX 380 CST,352.4
2015-03-24,BIX 380 CST,357.44
2015-03-25,BIX 380 CST,356.21
2015-03-26,BIX 380 CST,365.79
2015-03-27,BIX 380 CST,361.6
2015-03-28,BIX 380 CST,361.6
2015-03-29,BIX 380 CST,361.6
2015-03-30,BIX 380 CST,357.28
2015-03-31,BIX 380 CST,354.59
2015-04-01,BIX 380 CST,350.12
2015-04-02,BIX 380 CST,354.47
2015-04-03,BIX 380 CST,354.47
2015-04-04,BIX 380 CST,354.47
2015-04-05,BIX 380 CST,354.47
2015-04-06,BIX 380 CST,354.84
2015-04-07,BIX 380 CST,357.26
2015-04-08,BIX 380 CST,359.24
2015-04-09,BIX 380 CST,355.73
2015-04-10,BIX 380 CST,356.83
2015-04-11,BIX 380 CST,356.83
2015-04-12,BIX 380 CST,356.83
2015-04-13,BIX 380 CST,362.61
2015-04-14,BIX 380 CST,362.59
2015-04-15,BIX 380 CST,364.56
2015-04-16,BIX 380 CST,371.26
2015-04-17,BIX 380 CST,374.69
2015-04-18,BIX 380 CST,374.69
2015-04-19,BIX 380 CST,374.69
2015-04-20,BIX 380 CST,376.72
2015-04-21,BIX 380 CST,376.93
2015-04-22,BIX 380 CST,374.36
2015-04-23,BIX 380 CST,373.45
2015-04-24,BIX 380 CST,381.3
2015-04-25,BIX 380 CST,381.3
2015-04-26,BIX 380 CST,381.3
2015-04-27,BIX 380 CST,382.57
2015-04-28,BIX 380 CST,382.78
2015-04-29,BIX 380 CST,383.95
2015-04-30,BIX 380 CST,387.42
2015-05-01,BIX 380 CST,388.41
2015-05-02,BIX 380 CST,388.41
2015-05-03,BIX 380 CST,388.41
2015-05-04,BIX 380 CST,391.75
2015-05-05,BIX 380 CST,393.97
2015-05-06,BIX 380 CST,402.87
2015-05-07,BIX 380 CST,403.75
2015-05-08,BIX 380 CST,400.57
2015-05-09,BIX 380 CST,400.57
2015-05-10,BIX 380 CST,400.57
2015-05-11,BIX 380 CST,398.85
2015-05-12,BIX 380 CST,399.05
