hotspot_gulf_of_guinea,hotspot_southeast_asia,hotspot_gulf_of_aden,date,unique_hotspot_vessels_last_3_month,unique_hotspot_vessels_last_6_month,unique_hotspot_vessels_last_9_month,unique_hotspot_vessels_last_12_month
1,0,0,2015-07-17,3534,5164,6585,7757
1,0,0,2015-07-18,3538,5168,6581,7751
1,0,0,2015-07-19,3538,5168,6574,7748
1,0,0,2015-07-20,3536,5170,6574,7752
1,0,0,2015-07-21,3542,5164,6572,7751
1,0,0,2015-07-22,3543,5168,6571,7758
1,0,0,2015-07-23,3556,5174,6577,7773
1,0,0,2015-07-24,3570,5179,6580,7782
1,0,0,2015-07-25,3565,5179,6582,7788
1,0,0,2015-07-26,3560,5181,6582,7790
1,0,0,2015-07-27,3568,5182,6588,7796
1,0,0,2015-07-28,3570,5188,6598,7796
1,0,0,2015-07-29,3564,5187,6606,7799
1,0,0,2015-07-30,3569,5197,6612,7809
1,0,0,2015-07-31,3580,5208,6625,7820
1,0,0,2015-08-01,3589,5216,6629,7828
1,0,0,2015-08-02,3588,5223,6639,7831
1,0,0,2015-08-03,3597,5230,6646,7844
1,0,0,2015-08-04,3603,5234,6647,7843
1,0,0,2015-08-05,3602,5235,6644,7846
1,0,0,2015-08-06,3604,5243,6649,7860
1,0,0,2015-08-07,3615,5256,6655,7873
1,0,0,2015-08-08,3646,5290,6682,7905
1,0,0,2015-08-09,3660,5296,6680,7905
1,0,0,2015-08-10,3659,5296,6679,7914
1,0,0,2015-08-11,3665,5299,6688,7921
1,0,0,2015-08-12,3660,5302,6687,7922
1,0,0,2015-08-13,3656,5299,6689,7918
1,0,0,2015-08-14,3655,5299,6692,7920
1,0,0,2015-08-15,3650,5298,6696,7923
1,0,0,2015-08-16,3648,5299,6699,7934
1,0,0,2015-08-17,3655,5307,6697,7938
1,0,0,2015-08-18,3647,5309,6694,7936
1,0,0,2015-08-19,3634,5307,6695,7945
1,0,0,2015-08-20,3637,5308,6702,7950
1,0,0,2015-08-21,3626,5306,6700,7953
1,0,0,2015-08-22,3635,5310,6698,7967
1,0,0,2015-08-23,3645,5311,6701,7969
1,0,0,2015-08-24,3657,5322,6716,7972
1,0,0,2015-08-25,3658,5333,6726,7983
1,0,0,2015-08-26,3658,5338,6728,7985
1,0,0,2015-08-27,3642,5334,6721,7979
1,0,0,2015-08-28,3642,5331,6716,7978
1,0,0,2015-08-29,3639,5334,6715,7977
1,0,0,2015-08-30,3634,5330,6714,7981
1,0,0,2015-08-31,3641,5330,6720,7976
1,0,0,2015-09-01,3626,5332,6706,7966
1,0,0,2015-09-02,3615,5333,6706,7975
1,0,0,2015-09-03,3612,5335,6700,7972
1,0,0,2015-09-04,3613,5332,6699,7966
1,0,0,2015-09-05,3610,5337,6701,7969
1,0,0,2015-09-06,3630,5351,6710,7980
1,0,0,2015-09-07,3643,5350,6713,7977
1,0,0,2015-09-08,3644,5347,6718,7985
1,0,0,2015-09-09,3647,5346,6717,7986
1,0,0,2015-09-10,3661,5355,6724,7991
1,0,0,2015-09-11,3669,5363,6723,7991
1,0,0,2015-09-12,3676,5373,6730,7993
1,0,0,2015-09-13,3673,5373,6735,7991
1,0,0,2015-09-14,3676,5370,6733,7996
1,0,0,2015-09-15,3670,5367,6730,7987
1,0,0,2015-09-16,3676,5363,6729,7987
1,0,0,2015-09-17,3674,5371,6737,7999
1,0,0,2015-09-18,3680,5378,6742,8002
1,0,0,2015-09-19,3688,5388,6756,8012
1,0,0,2015-09-20,3697,5392,6761,8017
1,0,0,2015-09-21,3690,5388,6758,8015
1,0,0,2015-09-22,3689,5393,6767,8016
1,0,0,2015-09-23,3704,5411,6771,8027
1,0,0,2015-09-24,3678,5413,6769,8022
1,0,0,2015-09-25,3678,5408,6766,8015
1,0,0,2015-09-26,3686,5416,6770,8023
1,0,0,2015-09-27,3690,5426,6773,8022
1,0,0,2015-09-28,3676,5429,6782,8026
1,0,0,2015-09-29,3676,5443,6787,8035
1,0,0,2015-09-30,3670,5444,6785,8033
1,0,0,2015-10-01,3651,5430,6778,8026
1,0,0,2015-10-02,3655,5442,6791,8038
1,0,0,2015-10-03,3656,5449,6788,8040
1,0,0,2015-10-04,3661,5455,6789,8042
1,0,0,2015-10-05,3654,5457,6785,8040
1,0,0,2015-10-06,3623,5464,6788,8037
1,0,0,2015-10-07,3560,5473,6791,8038
1,0,0,2015-10-08,3537,5477,6797,8033
1,0,0,2015-10-09,3534,5476,6797,8031
1,0,0,2015-10-10,3536,5466,6795,8031
1,0,0,2015-10-11,3537,5477,6803,8034
1,0,0,2015-10-12,3532,5472,6805,8038
1,0,0,2015-10-13,3528,5467,6802,8038
1,0,0,2015-10-14,3523,5473,6806,8042
1,0,0,2015-10-15,3522,5475,6815,8043
1,0,0,2015-10-16,3517,5475,6818,8039
1,0,0,2015-10-17,3514,5479,6824,8036
1,0,0,2015-10-18,3508,5479,6824,8032
1,0,0,2015-10-19,3510,5489,6825,8038
1,0,0,2015-10-20,3493,5483,6818,8030
1,0,0,2015-10-21,3485,5484,6819,8029
1,0,0,2015-10-22,3482,5483,6820,8029
1,0,0,2015-10-23,3493,5486,6822,8031
1,0,0,2015-10-24,3494,5494,6834,8042
1,0,0,2015-10-25,3493,5499,6836,8050
1,0,0,2015-10-26,3484,5490,6832,8049
1,0,0,2015-10-27,3475,5479,6824,8049
1,0,0,2015-10-28,3477,5477,6830,8050
1,0,0,2015-10-29,3476,5478,6838,8058
1,0,0,2015-10-30,3465,5474,6836,8055
1,0,0,2015-10-31,3466,5486,6845,8064
1,0,0,2015-11-01,3480,5501,6856,8074
1,0,0,2015-11-02,3470,5505,6862,8081
1,0,0,2015-11-03,3470,5505,6862,8079
1,0,0,2015-11-04,3456,5493,6851,8065
1,0,0,2015-11-05,3435,5490,6854,8057
1,0,0,2015-11-06,3417,5493,6856,8055
1,0,0,2015-11-07,3426,5507,6869,8060
1,0,0,2015-11-08,3420,5506,6860,8052
1,0,0,2015-11-09,3416,5509,6861,8061
1,0,0,2015-11-10,3427,5518,6875,8071
1,0,0,2015-11-11,3436,5526,6881,8079
1,0,0,2015-11-12,3439,5525,6883,8085
1,0,0,2015-11-13,3437,5519,6876,8085
1,0,0,2015-11-14,3432,5517,6876,8086
1,0,0,2015-11-15,3427,5515,6876,8079
1,0,0,2015-11-16,3426,5514,6880,8079
1,0,0,2015-11-17,3424,5508,6879,8080
1,0,0,2015-11-18,3433,5521,6890,8095
1,0,0,2015-11-19,3444,5514,6890,8090
1,0,0,2015-11-20,3445,5515,6887,8081
1,0,0,2015-11-21,3438,5525,6881,8080
1,0,0,2015-11-22,3451,5541,6890,8093
1,0,0,2015-11-23,3447,5534,6893,8096
1,0,0,2015-11-24,3441,5533,6896,8103
1,0,0,2015-11-25,3445,5526,6901,8107
1,0,0,2015-11-26,3433,5523,6902,8103
1,0,0,2015-11-27,3422,5519,6906,8102
1,0,0,2015-11-28,3435,5524,6912,8108
1,0,0,2015-11-29,3433,5523,6904,8108
1,0,0,2015-11-30,3436,5513,6901,8096
1,0,0,2015-12-01,3462,5523,6908,8103
1,0,0,2015-12-02,3447,5516,6906,8094
1,0,0,2015-12-03,3444,5515,6896,8090
1,0,0,2015-12-04,3460,5526,6906,8098
1,0,0,2015-12-05,3455,5532,6905,8093
1,0,0,2015-12-06,3453,5541,6908,8096
1,0,0,2015-12-07,3458,5544,6912,8106
1,0,0,2015-12-08,3465,5552,6911,8105
1,0,0,2015-12-09,3454,5554,6912,8107
1,0,0,2015-12-10,3456,5558,6920,8109
1,0,0,2015-12-11,3450,5559,6920,8109
1,0,0,2015-12-12,3463,5565,6931,8119
1,0,0,2015-12-13,3476,5587,6946,8128
1,0,0,2015-12-14,3473,5583,6943,8125
1,0,0,2015-12-15,3474,5594,6950,8136
1,0,0,2015-12-16,3466,5585,6954,8140
1,0,0,2015-12-17,3468,5587,6964,8147
1,0,0,2015-12-18,3470,5585,6965,8150
1,0,0,2015-12-19,3478,5595,6975,8162
1,0,0,2015-12-20,3482,5598,6981,8163
1,0,0,2015-12-21,3484,5598,6981,8166
1,0,0,2015-12-22,3477,5595,6988,8161
1,0,0,2015-12-23,3470,5572,6992,8156
1,0,0,2015-12-24,3472,5578,6997,8157
1,0,0,2015-12-25,3480,5577,6999,8160
1,0,0,2015-12-26,3485,5582,7006,8160
1,0,0,2015-12-27,3486,5566,7006,8165
1,0,0,2015-12-28,3493,5565,7019,8167
1,0,0,2015-12-29,3484,5564,7025,8169
1,0,0,2015-12-30,3500,5564,7028,8175
1,0,0,2015-12-31,3484,5552,7032,8178
1,0,0,2016-01-01,3472,5544,7034,8177
1,0,0,2016-01-02,3471,5544,7034,8176
1,0,0,2016-01-03,3470,5541,7039,8175
1,0,0,2016-01-04,3478,5518,7044,8179
1,0,0,2016-01-05,3482,5472,7049,8182
1,0,0,2016-01-06,3481,5453,7057,8192
1,0,0,2016-01-07,3476,5444,7054,8188
1,0,0,2016-01-08,3479,5445,7052,8192
1,0,0,2016-01-09,3471,5440,7052,8191
1,0,0,2016-01-10,3464,5440,7049,8194
1,0,0,2016-01-11,3471,5442,7049,8194
1,0,0,2016-01-12,3464,5434,7046,8189
1,0,0,2016-01-13,3463,5428,7042,8193
1,0,0,2016-01-14,3470,5429,7049,8203
1,0,0,2016-01-15,3474,5420,7044,8200
1,0,0,2016-01-16,3469,5415,7038,8192
1,0,0,2016-01-17,3459,5408,7035,8183
1,0,0,2016-01-18,3466,5399,7036,8183
1,0,0,2016-01-19,3474,5397,7042,8186
1,0,0,2016-01-20,3477,5389,7036,8181
1,0,0,2016-01-21,3480,5396,7032,8177
1,0,0,2016-01-22,3484,5394,7035,8187
1,0,0,2016-01-23,3492,5409,7049,8194
1,0,0,2016-01-24,3501,5416,7059,8207
1,0,0,2016-01-25,3507,5419,7056,8206
1,0,0,2016-01-26,3504,5417,7053,8210
1,0,0,2016-01-27,3507,5413,7055,8216
1,0,0,2016-01-28,3520,5419,7066,8226
1,0,0,2016-01-29,3518,5404,7069,8228
1,0,0,2016-01-30,3504,5404,7077,8232
1,0,0,2016-01-31,3497,5397,7084,8240
1,0,0,2016-02-01,3497,5391,7087,8247
1,0,0,2016-02-02,3496,5385,7084,8243
1,0,0,2016-02-03,3497,5370,7086,8247
1,0,0,2016-02-04,3509,5359,7095,8255
1,0,0,2016-02-05,3508,5360,7103,8261
1,0,0,2016-02-06,3518,5362,7105,8256
1,0,0,2016-02-07,3507,5357,7107,8256
1,0,0,2016-02-08,3504,5362,7112,8266
1,0,0,2016-02-09,3492,5371,7111,8269
1,0,0,2016-02-10,3497,5370,7110,8270
1,0,0,2016-02-11,3508,5365,7106,8268
1,0,0,2016-02-12,3516,5363,7112,8270
1,0,0,2016-02-13,3507,5367,7117,8277
1,0,0,2016-02-14,3507,5372,7120,8287
1,0,0,2016-02-15,3509,5376,7110,8285
1,0,0,2016-02-16,3485,5368,7110,8282
1,0,0,2016-02-17,3472,5373,7101,8277
1,0,0,2016-02-18,3459,5365,7095,8271
1,0,0,2016-02-19,3458,5359,7104,8274
1,0,0,2016-02-20,3450,5363,7111,8277
1,0,0,2016-02-21,3444,5360,7099,8276
1,0,0,2016-02-22,3443,5362,7099,8278
1,0,0,2016-02-23,3437,5366,7091,8281
1,0,0,2016-02-24,3441,5364,7096,8292
1,0,0,2016-02-25,3436,5355,7095,8299
1,0,0,2016-02-26,3441,5363,7098,8301
1,0,0,2016-02-27,3444,5377,7112,8306
1,0,0,2016-02-28,3449,5382,7109,8308
1,0,0,2016-02-29,3441,5385,7103,8301
1,0,0,2016-03-01,3438,5378,7105,8310
1,0,0,2016-03-02,3443,5384,7115,8313
1,0,0,2016-03-03,3438,5387,7118,8318
1,0,0,2016-03-04,3444,5398,7136,8330
1,0,0,2016-03-05,3460,5409,7151,8337
1,0,0,2016-03-06,3462,5409,7147,8333
1,0,0,2016-03-07,3470,5422,7158,8339
1,0,0,2016-03-08,3469,5415,7162,8341
1,0,0,2016-03-09,3453,5412,7165,8342
1,0,0,2016-03-10,3469,5419,7175,8351
1,0,0,2016-03-11,3487,5432,7183,8360
1,0,0,2016-03-12,3481,5439,7197,8370
1,0,0,2016-03-13,3482,5441,7200,8375
1,0,0,2016-03-14,3474,5441,7203,8371
1,0,0,2016-03-15,3473,5439,7204,8382
1,0,0,2016-03-16,3467,5433,7198,8383
1,0,0,2016-03-17,3478,5440,7203,8385
1,0,0,2016-03-18,3469,5437,7206,8387
1,0,0,2016-03-19,3464,5439,7207,8391
1,0,0,2016-03-20,3463,5437,7206,8390
1,0,0,2016-03-21,3463,5431,7200,8394
1,0,0,2016-03-22,3454,5427,7176,8392
1,0,0,2016-03-23,3457,5433,7182,8397
1,0,0,2016-03-24,3457,5439,7186,8403
1,0,0,2016-03-25,3447,5435,7185,8407
1,0,0,2016-03-26,3450,5439,7172,8410
1,0,0,2016-03-27,3439,5439,7164,8416
1,0,0,2016-03-28,3440,5435,7168,8426
1,0,0,2016-03-29,3433,5440,7167,8424
1,0,0,2016-03-30,3432,5429,7161,8429
1,0,0,2016-03-31,3434,5430,7162,8438
1,0,0,2016-04-01,3452,5440,7172,8441
1,0,0,2016-04-02,3458,5449,7171,8446
1,0,0,2016-04-03,3457,5456,7152,8455
1,0,0,2016-04-04,3452,5454,7114,8458
1,0,0,2016-04-05,3465,5460,7098,8468
1,0,0,2016-04-06,3472,5464,7104,8477
1,0,0,2016-04-07,3481,5472,7110,8483
1,0,0,2016-04-08,3487,5477,7118,8493
1,0,0,2016-04-09,3503,5478,7124,8495
1,0,0,2016-04-10,3505,5486,7128,8493
1,0,0,2016-04-11,3505,5488,7124,8498
1,0,0,2016-04-12,3516,5491,7123,8500
1,0,0,2016-04-13,3518,5502,7126,8512
1,0,0,2016-04-14,3526,5515,7126,8519
1,0,0,2016-04-15,3525,5516,7128,8520
1,0,0,2016-04-16,3534,5514,7129,8529
1,0,0,2016-04-17,3543,5525,7126,8535
1,0,0,2016-04-18,3547,5534,7124,8541
1,0,0,2016-04-19,3556,5545,7127,8548
1,0,0,2016-04-20,3553,5552,7136,8551
1,0,0,2016-04-21,3572,5570,7146,8566
1,0,0,2016-04-22,3571,5568,7152,8572
1,0,0,2016-04-23,3583,5584,7168,8583
1,0,0,2016-04-24,3590,5599,7180,8588
1,0,0,2016-04-25,3596,5609,7192,8600
1,0,0,2016-04-26,3605,5619,7195,8604
1,0,0,2016-04-27,3603,5615,7192,8603
1,0,0,2016-04-28,3596,5611,7175,8603
1,0,0,2016-04-29,3585,5586,7167,8602
1,0,0,2016-04-30,3583,5576,7160,8606
1,0,0,2016-05-01,3576,5578,7157,8611
1,0,0,2016-05-02,3569,5578,7147,8610
1,0,0,2016-05-03,3553,5573,7127,8605
1,0,0,2016-05-04,3549,5580,7120,8611
1,0,0,2016-05-05,3546,5581,7126,8629
1,0,0,2016-05-06,3548,5588,7130,8637
1,0,0,2016-05-07,3565,5585,7130,8646
1,0,0,2016-05-08,3565,5572,7129,8646
1,0,0,2016-05-09,3570,5565,7137,8647
1,0,0,2016-05-10,3567,5567,7138,8651
1,0,0,2016-05-11,3570,5579,7136,8652
1,0,0,2016-05-12,3554,5569,7121,8646
1,0,0,2016-05-13,3546,5554,7119,8645
1,0,0,2016-05-14,3543,5556,7116,8640
1,0,0,2016-05-15,3546,5556,7117,8630
1,0,0,2016-05-16,3542,5541,7116,8630
1,0,0,2016-05-17,3556,5536,7125,8628
1,0,0,2016-05-18,3549,5526,7119,8626
1,0,0,2016-05-19,3554,5535,7122,8640
1,0,0,2016-05-20,3545,5522,7124,8647
1,0,0,2016-05-21,3544,5526,7130,8648
1,0,0,2016-05-22,3542,5528,7129,8651
1,0,0,2016-05-23,3530,5516,7123,8639
1,0,0,2016-05-24,3535,5517,7118,8640
1,0,0,2016-05-25,3529,5511,7109,8636
1,0,0,2016-05-26,3516,5507,7107,8634
1,0,0,2016-05-27,3510,5503,7107,8635
1,0,0,2016-05-28,3511,5509,7116,8637
1,0,0,2016-05-29,3518,5505,7125,8635
1,0,0,2016-05-30,3521,5495,7117,8632
1,0,0,2016-05-31,3522,5497,7119,8639
1,0,0,2016-06-01,3520,5493,7126,8645
1,0,0,2016-06-02,3516,5491,7130,8656
1,0,0,2016-06-03,3496,5489,7126,8659
1,0,0,2016-06-04,3498,5498,7138,8663
1,0,0,2016-06-05,3488,5501,7149,8671
1,0,0,2016-06-06,3484,5497,7143,8674
1,0,0,2016-06-07,3487,5489,7142,8679
1,0,0,2016-06-08,3480,5498,7141,8684
1,0,0,2016-06-09,3482,5511,7151,8687
1,0,0,2016-06-10,3463,5503,7156,8696
1,0,0,2016-06-11,3454,5496,7149,8692
1,0,0,2016-06-12,3453,5493,7148,8700
1,0,0,2016-06-13,3449,5487,7142,8694
1,0,0,2016-06-14,3446,5486,7141,8698
1,0,0,2016-06-15,3445,5490,7141,8696
1,0,0,2016-06-16,3453,5485,7143,8702
1,0,0,2016-06-17,3450,5478,7139,8698
1,0,0,2016-06-18,3448,5469,7136,8697
1,0,0,2016-06-19,3455,5484,7144,8703
1,0,0,2016-06-20,3466,5483,7148,8686
1,0,0,2016-06-21,3462,5485,7155,8698
1,0,0,2016-06-22,3467,5488,7165,8705
1,0,0,2016-06-23,3478,5485,7163,8705
1,0,0,2016-06-24,3469,5488,7168,8692
1,0,0,2016-06-25,3473,5476,7166,8681
1,0,0,2016-06-26,3473,5481,7160,8683
1,0,0,2016-06-27,3474,5478,7171,8680
1,0,0,2016-06-28,3469,5471,7154,8669
1,0,0,2016-06-29,3469,5468,7151,8665
1,0,0,2016-06-30,3448,5470,7146,8668
1,0,0,2016-07-01,3429,5465,7147,8666
1,0,0,2016-07-02,3424,5456,7151,8645
1,0,0,2016-07-03,3417,5443,7147,8614
1,0,0,2016-07-04,3393,5437,7136,8587
1,0,0,2016-07-05,3391,5435,7133,8587
1,0,0,2016-07-06,3379,5437,7134,8590
1,0,0,2016-07-07,3368,5439,7134,8595
1,0,0,2016-07-08,3372,5444,7137,8597
1,0,0,2016-07-09,3358,5439,7135,8596
1,0,0,2016-07-10,3342,5427,7122,8583
1,0,0,2016-07-11,3332,5428,7121,8578
1,0,0,2016-07-12,3327,5425,7128,8579
1,0,0,2016-07-13,3316,5415,7128,8568
1,0,0,2016-07-14,3297,5409,7123,8563
1,0,0,2016-07-15,3286,5414,7116,8559
1,0,0,2016-07-16,3295,5420,7127,8560
1,0,0,2016-07-17,3288,5413,7124,8549
1,0,0,2016-07-18,3289,5415,7126,8547
1,0,0,2016-07-19,3289,5413,7131,8556
1,0,0,2016-07-20,3269,5412,7133,8552
1,0,0,2016-07-21,3269,5409,7131,8559
1,0,0,2016-07-22,3249,5404,7131,8560
1,0,0,2016-07-23,3246,5395,7130,8555
1,0,0,2016-07-24,3240,5395,7133,8560
1,0,0,2016-07-25,3223,5387,7126,8550
1,0,0,2016-07-26,3213,5374,7115,8541
1,0,0,2016-07-27,3220,5371,7113,8531
1,0,0,2016-07-28,3224,5364,7096,8527
1,0,0,2016-07-29,3226,5366,7090,8523
1,0,0,2016-07-30,3238,5369,7102,8529
1,0,0,2016-07-31,3237,5366,7100,8514
1,0,0,2016-08-01,3234,5345,7095,8495
1,0,0,2016-08-02,3222,5327,7090,8474
1,0,0,2016-08-03,3219,5319,7083,8473
1,0,0,2016-08-04,3221,5321,7090,8477
1,0,0,2016-08-05,3208,5328,7080,8470
1,0,0,2016-08-06,3211,5334,7075,8471
1,0,0,2016-08-07,3203,5332,7063,8470
1,0,0,2016-08-08,3210,5336,7066,8471
1,0,0,2016-08-09,3216,5340,7077,8471
1,0,0,2016-08-10,3220,5331,7076,8466
1,0,0,2016-08-11,3221,5320,7059,8462
1,0,0,2016-08-12,3214,5308,7060,8463
1,0,0,2016-08-13,3214,5313,7062,8468
1,0,0,2016-08-14,3215,5305,7046,8465
1,0,0,2016-08-15,3209,5311,7038,8473
1,0,0,2016-08-16,3205,5315,7035,8471
1,0,0,2016-08-17,3214,5317,7038,8471
1,0,0,2016-08-18,3207,5308,7027,8471
1,0,0,2016-08-19,3199,5308,7027,8471
1,0,0,2016-08-20,3194,5301,7023,8466
1,0,0,2016-08-21,3200,5301,7021,8471
1,0,0,2016-08-22,3208,5310,7029,8476
1,0,0,2016-08-23,3206,5299,7023,8466
1,0,0,2016-08-24,3213,5297,7026,8469
1,0,0,2016-08-25,3216,5299,7033,8481
1,0,0,2016-08-26,3219,5298,7040,8489
1,0,0,2016-08-27,3213,5303,7033,8497
1,0,0,2016-08-28,3200,5293,7013,8480
1,0,0,2016-08-29,3194,5287,7007,8475
1,0,0,2016-08-30,3194,5277,6993,8476
1,0,0,2016-08-31,3198,5270,6993,8481
1,0,0,2016-09-01,3197,5262,6998,8486
1,0,0,2016-09-02,3202,5265,7008,8501
1,0,0,2016-09-03,3206,5245,7007,8508
1,0,0,2016-09-04,3205,5243,7000,8498
1,0,0,2016-09-05,3186,5241,6985,8491
1,0,0,2016-09-06,3195,5233,6996,8496
1,0,0,2016-09-07,3204,5232,7006,8504
1,0,0,2016-09-08,3205,5218,7001,8510
1,0,0,2016-09-09,3201,5204,6990,8499
1,0,0,2016-09-10,3202,5207,6984,8494
1,0,0,2016-09-11,3201,5194,6970,8484
1,0,0,2016-09-12,3202,5185,6967,8480
1,0,0,2016-09-13,3202,5189,6974,8485
1,0,0,2016-09-14,3204,5193,6968,8488
1,0,0,2016-09-15,3186,5189,6960,8486
1,0,0,2016-09-16,3184,5197,6961,8494
1,0,0,2016-09-17,3187,5198,6968,8492
1,0,0,2016-09-18,3199,5205,6967,8491
1,0,0,2016-09-19,3203,5206,6968,8501
1,0,0,2016-09-20,3206,5208,6970,8509
1,0,0,2016-09-21,3205,5217,6964,8508
1,0,0,2016-09-22,3218,5209,6968,8512
1,0,0,2016-09-23,3224,5219,6962,8513
1,0,0,2016-09-24,3233,5217,6965,8509
1,0,0,2016-09-25,3226,5210,6960,8518
1,0,0,2016-09-26,3220,5204,6957,8505
1,0,0,2016-09-27,3222,5201,6951,8499
1,0,0,2016-09-28,3225,5186,6954,8495
1,0,0,2016-09-29,3225,5173,6953,8494
1,0,0,2016-09-30,3227,5172,6953,8506
1,0,0,2016-10-01,3235,5172,6945,8504
1,0,0,2016-10-02,3238,5154,6940,8497
1,0,0,2016-10-03,3246,5151,6938,8495
1,0,0,2016-10-04,3249,5145,6944,8497
1,0,0,2016-10-05,3248,5127,6941,8493
1,0,0,2016-10-06,3258,5134,6946,8497
1,0,0,2016-10-07,3255,5129,6949,8503
1,0,0,2016-10-08,3265,5123,6947,8500
1,0,0,2016-10-09,3260,5115,6944,8497
1,0,0,2016-10-10,3245,5103,6937,8495
1,0,0,2016-10-11,3253,5097,6932,8496
1,0,0,2016-10-12,3252,5078,6928,8489
1,0,0,2016-10-13,3264,5076,6936,8487
1,0,0,2016-10-14,3267,5075,6933,8490
1,0,0,2016-10-15,3263,5062,6923,8482
1,0,0,2016-10-16,3273,5068,6932,8492
1,0,0,2016-10-17,3277,5060,6922,8492
1,0,0,2016-10-18,3269,5042,6919,8491
1,0,0,2016-10-19,3262,5038,6917,8487
1,0,0,2016-10-20,3256,5021,6909,8485
1,0,0,2016-10-21,3248,5020,6907,8486
1,0,0,2016-10-22,3255,5013,6907,8486
1,0,0,2016-10-23,3266,5016,6915,8494
1,0,0,2016-10-24,3267,5019,6910,8495
1,0,0,2016-10-25,3271,5021,6906,8492
1,0,0,2016-10-26,3271,5022,6898,8473
1,0,0,2016-10-27,3275,5021,6898,8468
1,0,0,2016-10-28,3268,5021,6892,8465
1,0,0,2016-10-29,3259,5017,6886,8463
1,0,0,2016-10-30,3261,5009,6866,8459
1,0,0,2016-10-31,3258,5002,6855,8458
1,0,0,2016-11-01,3272,5009,6856,8460
1,0,0,2016-11-02,3277,5002,6851,8461
1,0,0,2016-11-03,3284,4997,6864,8459
1,0,0,2016-11-04,3296,4996,6869,8454
1,0,0,2016-11-05,3296,4993,6871,8446
1,0,0,2016-11-06,3298,5002,6873,8449
1,0,0,2016-11-07,3295,4997,6867,8453
1,0,0,2016-11-08,3296,5002,6859,8452
1,0,0,2016-11-09,3297,5005,6852,8436
1,0,0,2016-11-10,3298,5001,6844,8438
1,0,0,2016-11-11,3306,4995,6842,8435
1,0,0,2016-11-12,3299,4999,6835,8423
1,0,0,2016-11-13,3293,4986,6833,8409
1,0,0,2016-11-14,3292,4980,6830,8399
1,0,0,2016-11-15,3297,4982,6830,8399
1,0,0,2016-11-16,3303,4985,6824,8392
1,0,0,2016-11-17,3303,4979,6815,8384
1,0,0,2016-11-18,3301,4978,6812,8384
1,0,0,2016-11-19,3289,4980,6806,8376
1,0,0,2016-11-20,3289,4981,6811,8379
1,0,0,2016-11-21,3286,4981,6799,8372
1,0,0,2016-11-22,3292,4994,6798,8375
1,0,0,2016-11-23,3287,4993,6793,8373
1,0,0,2016-11-24,3294,4984,6784,8372
1,0,0,2016-11-25,3288,4976,6785,8364
1,0,0,2016-11-26,3287,4970,6780,8350
1,0,0,2016-11-27,3288,4971,6776,8348
1,0,0,2016-11-28,3279,4969,6765,8335
1,0,0,2016-11-29,3280,4964,6747,8329
1,0,0,2016-11-30,3278,4961,6736,8327
1,0,0,2016-12-01,3258,4955,6728,8322
1,0,0,2016-12-02,3254,4951,6705,8316
1,0,0,2016-12-03,3250,4946,6703,8312
1,0,0,2016-12-04,3255,4936,6708,8301
1,0,0,2016-12-05,3249,4929,6689,8303
1,0,0,2016-12-06,3248,4933,6681,8305
1,0,0,2016-12-07,3245,4935,6671,8299
1,0,0,2016-12-08,3239,4935,6662,8292
1,0,0,2016-12-09,3241,4935,6665,8286
1,0,0,2016-12-10,3238,4936,6653,8277
1,0,0,2016-12-11,3241,4938,6650,8277
1,0,0,2016-12-12,3239,4934,6645,8278
1,0,0,2016-12-13,3235,4934,6647,8271
1,0,0,2016-12-14,3228,4922,6647,8267
1,0,0,2016-12-15,3222,4916,6648,8265
1,0,0,2016-12-16,3227,4927,6654,8272
1,0,0,2016-12-17,3227,4937,6662,8273
1,0,0,2016-12-18,3214,4929,6655,8263
1,0,0,2016-12-19,3208,4927,6651,8263
1,0,0,2016-12-20,3204,4920,6657,8257
1,0,0,2016-12-21,3207,4925,6649,8257
1,0,0,2016-12-22,3188,4921,6652,8243
1,0,0,2016-12-23,3180,4929,6648,8245
1,0,0,2016-12-24,3185,4923,6642,8242
1,0,0,2016-12-25,3192,4925,6644,8247
1,0,0,2016-12-26,3207,4939,6647,8250
1,0,0,2016-12-27,3206,4940,6632,8252
1,0,0,2016-12-28,3212,4945,6622,8251
1,0,0,2016-12-29,3207,4947,6616,8243
1,0,0,2016-12-30,3201,4944,6606,8229
1,0,0,2016-12-31,3196,4947,6596,8227
1,0,0,2017-01-01,3195,4947,6587,8222
1,0,0,2017-01-02,3197,4950,6585,8227
1,0,0,2017-01-03,3205,4960,6574,8228
1,0,0,2017-01-04,3208,4961,6571,8223
1,0,0,2017-01-05,3203,4958,6563,8223
1,0,0,2017-01-06,3216,4963,6560,8223
1,0,0,2017-01-07,3204,4956,6548,8218
1,0,0,2017-01-08,3196,4949,6537,8211
1,0,0,2017-01-09,3210,4963,6535,8213
1,0,0,2017-01-10,3215,4965,6522,8213
1,0,0,2017-01-11,3222,4966,6517,8220
1,0,0,2017-01-12,3225,4972,6517,8219
1,0,0,2017-01-13,3240,4982,6516,8221
1,0,0,2017-01-14,3241,4986,6519,8226
1,0,0,2017-01-15,3237,4986,6508,8216
1,0,0,2017-01-16,3234,4984,6492,8216
1,0,0,2017-01-17,3242,4979,6491,8214
1,0,0,2017-01-18,3240,4971,6472,8204
1,0,0,2017-01-19,3238,4955,6463,8198
1,0,0,2017-01-20,3235,4957,6453,8193
1,0,0,2017-01-21,3220,4959,6446,8190
