anchorage,lat,lon,anchor_group
"LIPARI,ITA",38.47700412055089,14.963064378603741,527
"LIPARI,ITA",38.46599981537248,14.9630998505317,527
"LIPARI,ITA",38.47616411358402,14.959198803013884,527
"LIPARI,ITA",38.43847980587821,14.947942356520093,527
"LIPARI,ITA",38.45726008685292,14.960360257932255,527
"LIPARI,ITA",38.46202219022315,14.959426730342628,527
"VULCANO,ITA",38.41822496239659,14.964145356088139,527
"VULCANO,ITA",38.41587257390534,14.963093676520058,527
"PORTOROSA IS EOLIE,ITA",38.41533308777419,14.96163222802702,527
"SANT'AGATA DI MILITELLO,ITA",38.07439582482259,14.62574298526482,528
"SANT'AGATA DI MILITELLO,ITA",38.07471375155287,14.622180474915476,528
"CEFALU,ITA",38.03935680727554,14.015251984481175,529
"CEFALU,ITA",38.038444052725836,14.034430889491487,529
"TERMINI IMERESE,ITA",37.990128523989306,13.70656761866447,530
"TERMINI IMERESE,ITA",37.98610906737915,13.708120525415184,530
"TRAPANI,ITA",38.01306518249614,12.514759904549493,531
"TRAPANI,ITA",38.016271800401135,12.49770186290519,531
"TRAPANI,ITA",38.01346161867857,12.505090617655553,531
"TRAPANI,ITA",38.00928350769522,12.498754474564914,531
"TRAPANI,ITA",38.011464914616795,12.519514872214305,531
"TRAPANI,ITA",38.01389592107918,12.521304560245094,531
"TRAPANI,ITA",38.01261685456829,12.510029982686692,531
"TRAPANI,ITA",38.014512047951825,12.498651124582546,531
"SAN VITO LO CAPO,ITA",38.183912747962914,12.735189572190974,532
"SAN VITO LO CAPO,ITA",38.17962793555952,12.739289757010386,532
"SAN VITO LO CAPO,ITA",38.1814276442862,12.73409831438773,532
"SAN VITO LO CAPO,ITA",38.18437563498363,12.738835243640683,532
"PALERMO,ITA",38.11553822324952,13.408083817040856,533
"PORTO DI PALERMO,ITA",38.143904935298735,13.37133299719767,533
"PORTO DI PALERMO,ITA",38.12320315891648,13.371268566042197,533
"PORTO DI PALERMO,ITA",38.12920904859401,13.363870501720998,533
"PORTO DI PALERMO,ITA",38.13382182868568,13.371754666896651,533
"PORTO DI PALERMO,ITA",38.1435604314084,13.369986595393328,533
"PORTO DI PALERMO,ITA",38.13403488705463,13.364011919819482,533
"PORTO DI PALERMO,ITA",38.12557718288179,13.367862700355056,533
"PORTO DI PALERMO,ITA",38.12885096146341,13.366315590346542,533
"PORTO DI PALERMO,ITA",38.137827090207466,13.374188759200766,533
"PORTO DI PALERMO,ITA",38.12896500064517,13.373747078684378,533
"PORTO DI PALERMO,ITA",38.121180352168004,13.370532717356422,533
"PORTO DI PALERMO,ITA",38.133910655947254,13.36723639148849,533
"PORTO DI PALERMO,ITA",38.12052817554405,13.367980982005248,533
"PORTO DI PALERMO,ITA",38.11188106357969,13.400414001551702,533
"PORTO DI PALERMO,ITA",38.14873105476594,13.374541082938235,533
"PORTO DI PALERMO,ITA",38.12394627804111,13.378151358844969,533
"PORTO DI PALERMO,ITA",38.11358587235281,13.40126410333628,533
"BDAM,ITA",38.202335633706426,13.333592760886242,534
"PALERMO,ITA",38.205312260587135,13.332318471440923,534
"SCIACCA,ITA",37.503274500206174,13.080744630700943,535
"SCIACCA,ITA",37.50070432679697,13.074517875247016,535
"SCIACCA,ITA",37.50183200846227,13.082183830456666,535
"SCIACCA,ITA",37.50141927608293,13.080526969000863,535
"SCIACCA,ITA",37.503243502574364,13.082817133713226,535
"MARSALA,ITA",37.78778658645249,12.441333786103383,536
"MARSALA,ITA",37.79121804747908,12.435491297067813,536
"MARSALA,ITA",37.793192717484885,12.434327231640662,536
"MAZARA DEL VALLO,ITA",37.64980938933986,12.58000876254501,537
"MAZARA DEL VALLO,ITA",37.650076893507446,12.584667508226499,537
"MAZARA DEL VALLO,ITA",37.652237593431806,12.58555551278451,537
"LEVANZO,ITA",37.986717051589665,12.343533276899548,538
"PALERMO,ITA",37.9870652413618,12.347236904042537,538
"FAVIGNANA,ITA",37.91555207498144,12.333529702199163,539
"FAVIGNANA,ITA",37.917852361268054,12.315510300722025,539
"FAVIGNANA,ITA",37.93862373296267,12.320484961788795,539
"FAVIGNANA,ITA",37.932439237228095,12.325156447767213,539
"PANTELLERIA,ITA",36.833124365714454,11.935963500911269,540
"PANTELLERIA,ITA",36.83362746463141,11.93762981953318,540
"PANTELLERIA,ITA",36.83325818262362,11.941691547081877,540
"VENTOTENE,ITA",40.80008643758175,13.433373132529097,541
"VENTOTENE,ITA",40.79958258845507,13.435611416468365,541
"VENTOTENE,ITA",40.796420799838714,13.43680429698364,541
"PONZA,ITA",40.90445025440456,12.964687727641717,542
"PONZA,ITA",40.89238376490231,12.946965189010115,542
"PONZA,ITA",40.89550581064797,12.964589288844218,542
"PONZA,ITA",40.904161497728104,12.973507221276856,542
"PONZA,ITA",40.90406650966663,12.96939017716227,542
"PONZA,ITA",40.900147726526924,12.96464957785102,542
"PONZA,ITA",40.90076291397945,12.968606316135878,542
"PONZA,ITA",40.89276680284134,12.950248409944209,542
"LE FORNA,ITA",40.92199380723395,12.959779660871954,542
"LE FORNA,ITA",40.92033281722112,12.97017295411013,542
"LE FORNA,ITA",40.91459662018813,12.970125667489652,542
"LE FORNA,ITA",40.92328674709476,12.985663030327837,542
"LE FORNA,ITA",40.92125432072688,12.96135511074428,542
"LE FORNA,ITA",40.92640374786734,12.987095793129155,542
"LE FORNA,ITA",40.90941783868427,12.969986775008977,542
"LE FORNA,ITA",40.917565208626236,12.974445625023916,542
"LE FORNA,ITA",40.92569811770063,12.962805970869125,542
"LE FORNA,ITA",40.91391032603667,12.974203683457407,542
"LE FORNA,ITA",40.92354625066748,12.980919645350824,542
"PONZA,ITA",40.92296126288642,12.854580251703883,543
"PONZA,ITA",40.92294100795428,12.858945696230485,543
"PONZA,ITA",40.93636691926876,12.86504075581828,543
"ANTWERPEN,ITA",40.94039857738553,12.864538300956117,543
"SAN FELICE CIRCEO,ITA",41.22542350457092,13.09497389104901,544
"SAN FELICE CIRCEO,ITA",41.22705147335223,13.1015434747469,544
"ANZIO,ITA",41.45477560923722,12.66268155538269,545
"ANZIO,ITA",41.44524851493076,12.635573030632814,545
"ANZIO,ITA",41.45047507500244,12.647775684952814,545
"ANZIO,ITA",41.444497090026545,12.632159137875034,545
"ANZIO,ITA",41.45443413762262,12.66055430625679,545
"ANZIO,ITA",41.44953867073698,12.642340041398102,545
"ANZIO,ITA",41.44422119781536,12.634550923280646,545
"ANZIO,ITA",41.44695778282859,12.64122207480146,545
"ANZIO,ITA",41.445514383301024,12.631374967091924,545
"FIUMICINO,ITA",41.715871133590255,12.16592610402966,546
"FIUMICINO,ITA",41.71976939691445,12.161098971110427,546
"FIUMICINO,ITA",41.70881625379529,12.177417947623425,546
"FIUMICINO,ITA",41.751930520144235,12.150950224131735,546
"FIUMICINO,ITA",41.77796767388284,12.121293513091032,546
"FIUMICINO,ITA",41.71907007691811,12.165812049335319,546
"FIUMICINO,ITA",41.751591479191404,12.153695797521996,546
"FIUMICINO,ITA",41.77776561447553,12.125431640970175,546
"FIUMICINO,ITA",41.75389372937068,12.151221688521304,546
"FIUMICINO,ITA",41.7446958178723,12.16622741483904,546
"FIUMICINO,ITA",41.753900506573245,12.15302749704023,546
"FIUMICINO,ITA",41.73622575030876,12.250212466008039,547
"FIUMICINO,ITA",41.77110442124363,12.223784506343348,547
"FIUMICINO,ITA",41.771519888013934,12.218447155004586,547
"FIUMICINO,ITA",41.737382360858376,12.245429836902893,547
"FIUMICINO,ITA",41.73857244125589,12.24421615100437,547
"FIUMICINO,ITA",41.74713988334141,12.258051473175833,547
"FIUMICINO,ITA",41.77100731143384,12.228762407011724,547
"FIUMICINO,ITA",41.737792953541586,12.242340187907777,547
"FIUMICINO,ITA",41.73882934418966,12.242276417193512,547
"FIUMICINO,ITA",41.74565384753326,12.252793845642127,547
"GIGLIO CASTELLO,ITA",42.36907334866057,10.875902416249492,548
"ISOLA DEL GIGLIO,ITA",42.353094294643626,10.923191441471676,548
"ISOLA DEL GIGLIO,ITA",42.36431134904982,10.921638507558237,548
"ISOLA DEL GIGLIO,ITA",42.36044885956863,10.921048654135488,548
"ISOLA DEL GIGLIO,ITA",42.35282469940638,10.92672328857473,548
"PORTO SANTO STEFANO,ITA",42.440865811972664,11.124710020093149,549
"PORTO SANTO STEFANO,ITA",42.43718591372078,11.12156513012757,549
"PORTO SANTO STEFANO,ITA",42.43701544034703,11.123938822394262,549
"PORTO SANTO STEFANO,ITA",42.44217367664667,11.119513665254711,549
"PORTO SANTO STEFANO,ITA",42.441391424869835,11.115970464757046,549
"PORTO SANTO STEFANO,ITA",42.43947723172354,11.142081214317592,549
"PORTO SANTO STEFANO,ITA",42.446363685142764,11.119396017887977,549
"PORTO ERCOLE,ITA",42.40223207703242,11.210719075822668,550
"PORTO ERCOLE,ITA",42.40083730568295,11.20909451821949,550
"CIVITAVECCHIA,ITA",42.06444735545995,11.772037254298954,551
"CIVITAVECCHIA,ITA",42.1018488611955,11.778469874642893,551
"CIVITAVECCHIA,ITA",42.076857554647276,11.750198564414012,551
"CIVITAVECCHIA,ITA",42.096888802489524,11.78218111710424,551
"CIVITAVECCHIA,ITA",42.09304613346479,11.788098552448016,551
"CIVITAVECCHIA,ITA",42.123787936021564,11.7555678875534,551
"CIVITAVECCHIA,ITA",42.0994495530807,11.773724126116976,551
"CIVITAVECCHIA,ITA",42.08075366649022,11.750088224412371,551
"CIVITAVECCHIA,ITA",42.07137796536415,11.755541843688286,551
"CIVITAVECCHIA,ITA",42.07053263905394,11.760858560068701,551
"CIVITAVECCHIA,ITA",42.10347234074772,11.767930251492594,551
"CIVITAVECCHIA,ITA",42.075536330349586,11.761120074237255,551
"CIVITAVECCHIA,ITA",42.09521842007464,11.788388731712383,551
"CIVITAVECCHIA,ITA",42.065699091941205,11.808015842325581,551
"CIVITAVECCHIA,ITA",42.061336123362274,11.81254282603153,551
"CIVITAVECCHIA,ITA",42.07938077585012,11.761356509369223,551
"CIVITAVECCHIA,ITA",42.07410163163291,11.771826297352577,551
"CIVITAVECCHIA,ITA",42.10324321115886,11.771967179472247,551
"CIVITAVECCHIA,ITA",42.0653605533067,11.766380520933023,551
"CIVITAVECCHIA,ITA",42.09481117713057,11.77976414829004,551
"CIVITAVECCHIA,ITA",42.06995318174144,11.772371444849435,551
"CIVITAVECCHIA,ITA",42.10733626856162,11.770158337103437,551
"CIVITAVECCHIA,ITA",42.0702534445924,11.766359755904745,551
"CIVITAVECCHIA,ITA",42.0803719550345,11.755702042958681,551
"CIVITAVECCHIA,ITA",42.06463731426864,11.811134700983297,551
"CIVITAVECCHIA,ITA",42.07928342727744,11.765825151869969,551
"CIVITAVECCHIA,ITA",42.06609105568013,11.761447010243666,551
"CIVITAVECCHIA,ITA",42.0761159725118,11.755183081570145,551
"CIVITAVECCHIA,ITA",42.075036078113094,11.766698175774058,551
"CIVITAVECCHIA,ITA",42.09331365682185,11.784273280447177,551
"CIVITAVECCHIA,ITA",42.10851400482655,11.768562399457236,551
"CIVITAVECCHIA,ITA",42.059839744594605,11.77231540673744,551
"CIVITAVECCHIA,ITA",42.09721731395738,11.778207806410853,551
"CIVITAVECCHIA,ITA",42.1265660102359,11.726687630183681,551
"CIVITAVECCHIA,ITA",42.123570091572844,11.727142576073728,551
"ANG,ITA",42.80489667688621,10.733933867071629,552
"ANO,ITA",42.80728090537468,10.735172512615687,552
"SCARLINO,ITA",42.88532858308717,10.781666977920537,553
"CS GREECE,ITA",42.88616369491375,10.783718529627278,553
"FOLLONICA,ITA",42.9013782464102,10.773197043004876,553
"RIMINI,ITA",44.07325393248994,12.572801298744931,554
"RIMINI,ITA",44.07765772172207,12.57376857057531,554
"FANO,ITA",43.8526940599431,13.016609566459493,555
"FANO,ITA",43.85229143336424,13.019382095501498,555
"ANCONA,ITA",43.65337321802102,13.488080213431871,556
"ANCONA,ITA",43.61301106050185,13.490944671043124,556
"ANCONA,ITA",43.62237935596337,13.499676094859998,556
"ANCONA,ITA",43.65705232108013,13.488886668806884,556
"ANCONA,ITA",43.62256995008846,13.505772770419272,556
"ANCONA,ITA",43.62727299035147,13.465201265502216,556
"ANCONA,ITA",43.64176471763135,13.466721450899412,556
"ANCONA,ITA",43.610241450399876,13.483141465792404,556
"ANCONA,ITA",43.61323916462552,13.49214415042029,556
"ANCONA,ITA",43.64468834293035,13.47585743825412,556
"ANCONA,ITA",43.61756113078461,13.50504963098235,556
"ANCONA,ITA",43.62046334387484,13.493592789240687,556
"ANCONA,ITA",43.617355966073475,13.502151541610369,556
"ANCONA,ITA",43.61469562838739,13.50215167325608,556
"ANCONA,ITA",43.64481289129069,13.471656632626589,556
"ANCONA,ITA",43.611729592080394,13.488479870454688,556
"ANCONA,ITA",43.64540809086387,13.465825069943971,556
"ANCONA,ITA",43.62223782144403,13.49514017662945,556
"ANCONA,ITA",43.6408976765366,13.471293264068168,556
"FALCONARA,ITA",43.66722398636931,13.443400424307315,556
"FALCONARA,ITA",43.66784696284246,13.406132605086604,556
"FALCONARA,ITA",43.66258664851385,13.447643790715045,556
"FALCONARA,ITA",43.663546055416745,13.442725186629481,556
"FALCONARA,ITA",43.666918650279094,13.447192202104148,556
"FALCONARA MARITTIMA,ITA",43.6479319832151,13.394012543785209,556
"FALCONARA,ITA",43.74317675678816,13.523022684832538,557
"FALCONARA,ITA",43.71631974936273,13.546315760006713,557
"TERMOLI,ITA",42.005282565701975,15.004796227992061,558
"TERMOLI,ITA",42.00498005799394,15.001076082931158,558
"TERMOLI,ITA",42.00464202716903,15.003966964583544,558
"VASTO,ITA",42.1994143085513,14.767294520868539,559
"VASTO,ITA",42.19834710069735,14.771545181686417,559
"VASTO,ITA",42.17347028981954,14.712697726387729,560
"VASTO,ITA",42.20120588364139,14.70900698313851,560
"VASTO,ITA",42.172928298384775,14.710433433189655,560
"CROATIA,ITA",42.17534427912842,14.712729750241088,560
"ORTONA,ITA",42.35192180496244,14.41094897012478,561
"ORTONA,ITA",42.356340368829855,14.412056846379311,561
"ORTONA,ITA",42.3800793195388,14.446731591952299,561
"ORTONA,ITA",42.37155218023122,14.440881264369441,561
"ORTONA,ITA",42.37914985285585,14.45200033249199,561
"ORTONA,ITA",42.35463563263001,14.416618859141302,561
"ORTONA,ITA",42.37486367654007,14.452003309221459,561
"ORTONA,ITA",42.37612103262415,14.440767175002918,561
"ORTONA,ITA",42.37530080561221,14.445979022547704,561
"ORTONA,ITA",42.370476437092,14.446375130062172,561
"GIULIANOVA,ITA",42.754007927631974,13.97449132905118,562
"GIULIANOVA,ITA",42.754873228099484,13.974932546446484,562
"GIULIANOVA,ITA",42.75337911807818,13.971773772308655,562
"PESCARA,ITA",42.465298609841504,14.221235646186019,563
"PESCARA,ITA",42.46903029364302,14.230636775325218,563
"PESCARA,ITA",42.466072192555544,14.22405292550695,563
"PESCARA,ITA",42.46675933874437,14.231280037522662,563
"SAN BENEDETTO DEL TRONTO,ITA",42.957982145706566,13.88479996196668,564
"SAN BENEDETTO DEL TRONTO,ITA",42.95830208023465,13.887186175546129,564
"SAN BENEDETTO DEL TRONTO,ITA",42.95645861332025,13.884877599428076,564
"SAN BENEDETTO DEL TRONTO,ITA",42.95571323171134,13.887122309414297,564
"CIVITANOVA MARCHE,ITA",43.31164530333528,13.735224740249887,565
"CIVITANOVA MARCHE,ITA",43.31514512002396,13.735429134221874,565
"CIVITANOVA MARCHE,ITA",43.311743275389695,13.734161795557707,565
"CIVITANOVA MARCHE,ITA",43.31423094402525,13.733836048648584,565
"SALI,HRV",43.935767265366124,15.167973728004554,566
"SALI,HRV",43.91974958311071,15.145322346335817,566
"MN,HRV",43.72412035534907,15.477982807543384,567
"BEIRO,HRV",43.72575836543738,15.432606761207007,567
"ZADAR,HRV",43.722289225451,15.433189843029687,567
"KORNATI,HRV",43.73858415647003,15.452616628800632,567
"BIOGRAD NA MORU,HRV",43.93909411884152,15.439245244130163,568
"BIOGRAD NA MORU,HRV",43.93746176474958,15.438788856965859,568
"MURTER,HRV",43.825844004262585,15.591103696059537,569
"MURTER,HRV",43.82783793607567,15.601596398730702,569
"MURTER,HRV",43.827961361605155,15.599930502402819,569
"CA WS,HRV",43.67866786592207,15.719386981258417,570
"ZADAR,HRV",43.72253892741307,15.800449025689186,570
"BILICE,HRV",43.77681263817927,15.844559632936841,570
"BILICE,HRV",43.79990535050868,15.879960186709901,570
"BILICE,HRV",43.77162838198589,15.843764649398935,570
"BILICE,HRV",43.76208556419303,15.850031650902093,570
"BILICE,HRV",43.80398923788183,15.877617733731139,570
"LADSEN,HRV",43.69562362334561,15.663421902374177,570
"VODICE,HRV",43.757127389365266,15.778723322843147,570
"VODICE,HRV",43.754307015238894,15.778041003488074,570
"VODICE,HRV",43.755197109360815,15.77531056078576,570
"CROATIA,HRV",43.69395252712971,15.667351125542222,570
"KAKANJE,HRV",43.698194038420766,15.662204856990268,570
"LAMJANA,HRV",43.68542828714984,15.72530606070983,570
"SIBENIK,HRV",43.715491548725076,15.906378605613108,570
"SIBENIK,HRV",43.72628712603624,15.899985649286918,570
"SIBENIK,HRV",43.719080387226484,15.897799609761625,570
"SIBENIK,HRV",43.72865333891571,15.896199422617519,570
"SIBENIK,HRV",43.71786608757792,15.901295967806119,570
"SIBENIK,HRV",43.72912137702257,15.856526319822436,570
"SIBENIK,HRV",43.73225388187969,15.891770463793153,570
"SIBENIK,HRV",43.723444013622014,15.798404218177279,570
"SIBENIK,HRV",43.72062809045053,15.897000462799635,570
"SKRADIN,HRV",43.8160115215494,15.921748832118906,570
"SKRADIN,HRV",43.685548216711766,15.761262686146836,570
"TRIBUNJ,HRV",43.75142633191296,15.74812717486231,570
"TRIBUNJ,HRV",43.753154543290684,15.7450624023582,570
"DUGI OTOK,HRV",43.702441277432115,15.83189533809854,570
"CARTAGENA SPAIN,HRV",43.71522408786255,15.77200723954523,570
"CARTAGENA SPAIN,HRV",43.6976407580948,15.667267965506834,570
"SPLIT DUBRO SPLIT,HRV",43.6996080758009,15.833258749092641,570
"ZIRJE KAPRIJE SIBENI,HRV",43.68712579363885,15.708378447309057,570
"None,HRV",43.63665076986326,15.703397053590018,571
"LADSEN,HRV",43.635451026484404,15.68514081416567,571
"SIBENIK,HRV",43.63479381548043,15.691023974667933,571
"VELIKI DRVENIK,HRV",43.43452933618883,16.148667138345047,572
"VELIKI DRVENIK,HRV",43.438691545312054,16.173079529620647,572
"VELIKI DRVENIK,HRV",43.43965149556527,16.17774241189903,572
"ABURG,HRV",43.499482163782375,16.015466936919786,573
"ROGOZNICA,HRV",43.538205181117966,15.97834121498778,573
"ROGOZNICA,HRV",43.52827179818459,15.976944398085486,573
"ROGOZNICA,HRV",43.526134771053684,15.967639292567581,573
"ROGOZNICA,HRV",43.5307779877285,15.963340246332486,573
"ROGOZNICA,HRV",43.52593251610897,15.963341396073957,573
"ROGOZNICA,HRV",43.504012975916574,15.984527237468594,573
"ROGOZNICA,HRV",43.530178382904545,15.967161566982481,573
"ROGOZNICA,HRV",43.529572096576004,15.973087256552688,573
"PRIMOSTEN,HRV",43.58273416666159,15.92079364456787,574
"PRIMOSTEN,HRV",43.569726290851456,15.93892133624513,574
"PRIMOSTEN,HRV",43.58487144692533,15.925668083088114,574
"PRIMOSTEN,HRV",43.58455544188449,15.92923524016862,574
"PRIMOSTEN,HRV",43.5830811419876,15.9256748401632,574
"SIBENIK,HRV",43.6373300979132,15.907312931088258,575
"SIBENIK,HRV",43.637493482474376,15.902896205064454,575
"SPLIT,HRV",43.50374819741953,16.431264457369075,576
"SPLIT,HRV",43.50674747970194,16.433483822305785,576
"SPLIT,HRV",43.48898788555357,16.43871470724164,576
"SPLIT,HRV",43.50080973460494,16.419268233301963,576
"SPLIT,HRV",43.50643573527831,16.439239829345453,576
"SPLIT,HRV",43.50166688128973,16.43087682084988,576
"SPLIT,HRV",43.48900880152223,16.44292639298522,576
"SPLIT,HRV",43.51844526032938,16.421143637262848,576
"SPLIT,HRV",43.5163327933712,16.42100578255518,576
"SPLIT,HRV",43.529324513776615,16.45115122617628,576
"SPLIT,HRV",43.52821530498169,16.462961509532313,576
"SPLIT,HRV",43.484977421558405,16.43807881201489,576
"SPLIT,HRV",43.49293656329331,16.438355944077045,576
"SPLIT,HRV",43.525829993052916,16.443926061851183,576
"SPLIT,HRV",43.52889664449378,16.445803638545534,576
"SPLIT,HRV",43.484280480913284,16.443046943392236,576
"SPLIT,HRV",43.505957440636095,16.396095810845196,576
"SPLIT,HRV",43.51746754155875,16.40823180560914,576
"SPLIT,HRV",43.50209823671377,16.428161156200026,576
"SPLIT,HRV",43.50601470356349,16.44129285917526,576
"SPLIT,HRV",43.50312668499726,16.43882942914651,576
"SPLIT,HRV",43.503701613543136,16.441320911380092,576
"VRANJIC,HRV",43.53745656771201,16.457891417954734,576
"VRANJIC,HRV",43.52829942270102,16.46730432504976,576
"VRANJIC,HRV",43.53002243592328,16.466311202929255,576
"VRANJIC,HRV",43.52820209996125,16.471654164498606,576
"VRANJIC,HRV",43.53600535669858,16.466916255672867,576
